episode,total_reward,length,ammo,ammo_delta,health,hitcount,hitcount_delta,damage_taken,damage_taken_delta,total_timesteps
46,-866.128174,49,0,-23.0,0,0,0.0,0,72.0,4144
47,705.283816,525,0,0.0,0,0,-20.0,0,66.0,4200
48,3371.020981,370,0,0.0,0,0,-25.0,0,96.0,4256
49,-780.727203,37,0,-20.0,0,0,0.0,0,60.0,4440
50,-678.778656,30,0,-24.0,0,0,0.0,0,54.0,4440
51,-976.48703,49,0,-20.0,0,0,0.0,0,90.0,4488
52,1545.614532,170,0,-9.0,0,0,-15.0,0,96.0,4496
53,1291.436096,43,0,-21.0,0,0,-10.0,0,60.0,4832
54,888.992554,56,0,-21.0,0,0,-10.0,0,96.0,4888
55,-675.278107,50,0,-23.0,0,0,0.0,0,48.0,4896
56,1918.574326,74,0,-16.0,0,0,-15.0,0,90.0,5032
57,1105.533691,43,0,-22.0,0,0,-10.0,0,84.0,5240
58,2367.105606,40,0,-23.0,0,0,-15.0,0,60.0,5352
59,1041.677185,66,0,-17.0,0,0,-10.0,0,90.0,5360
60,2158.393219,49,0,-21.0,0,0,-15.0,0,78.0,5744
61,1174.825546,85,0,-17.0,0,0,-10.0,0,66.0,6040
62,-762.197845,40,0,-22.0,0,0,0.0,0,60.0,6064
63,2420.95723,46,0,-24.0,0,0,-15.0,0,66.0,6408
64,-615.852844,34,0,-25.0,0,0,0.0,0,60.0,6680
65,-10896.453969,525,0,0.0,0,0,-15.0,0,54.0,6864
66,41.695175,100,0,-2.0,0,0,-5.0,0,78.0,6864
67,-586.890152,29,0,-24.0,0,0,0.0,0,54.0,6912
68,-779.503403,48,0,-19.0,0,0,0.0,0,60.0,7296
69,49.958023,60,0,-19.0,0,0,-5.0,0,84.0,7344
70,-1018.891724,33,0,-22.0,0,0,0.0,0,90.0,7560
71,287.059843,525,0,0.0,0,0,-15.0,0,72.0,7592
72,-524.433792,28,0,-25.0,0,0,0.0,0,60.0,7784
73,1420.211411,525,0,0.0,0,0,-20.0,0,78.0,7960
74,-806.404343,49,0,-21.0,0,0,0.0,0,60.0,7984
75,2244.41539,381,0,0.0,0,0,-20.0,0,84.0,8288
76,2189.803619,53,0,-22.0,0,0,-15.0,0,72.0,8384
77,1945.39097,525,0,0.0,0,0,-20.0,0,0.0,8456
78,793.453674,92,0,-17.0,0,0,-10.0,0,96.0,8520
79,1096.994181,70,0,-22.0,0,0,-10.0,0,84.0,8544
80,275.008408,37,0,-23.0,0,0,-5.0,0,60.0,8584
81,2035.685242,52,0,-21.0,0,0,-15.0,0,90.0,8800
82,2371.070404,38,0,-23.0,0,0,-15.0,0,60.0,8824
83,2648.005051,525,0,0.0,0,0,-25.0,0,36.0,9088
84,-676.467987,35,0,-22.0,0,0,0.0,0,60.0,9104
85,-755.902817,45,0,-24.0,0,0,0.0,0,60.0,9160
86,1875.99736,86,0,-13.0,0,0,-15.0,0,90.0,9232
87,2371.617249,43,0,-19.0,0,0,-15.0,0,66.0,9432
88,-884.181839,43,0,-22.0,0,0,0.0,0,72.0,9448
89,-873.722824,49,0,-22.0,0,0,0.0,0,72.0,9552
90,-418.013931,149,0,-12.0,0,0,-5.0,0,96.0,9648
91,-1599.480818,67,0,-20.0,0,0,0.0,0,90.0,9768
92,2283.617462,43,0,-20.0,0,0,-15.0,0,72.0,9792
93,1324.30397,43,0,-21.0,0,0,-10.0,0,60.0,9896
94,2364.79837,37,0,-20.0,0,0,-15.0,0,66.0,10088
95,-1155.997162,41,0,-22.0,0,0,0.0,0,96.0,10096
96,143.669754,44,0,-21.0,0,0,-5.0,0,72.0,10248
97,946.457626,59,0,-21.0,0,0,-10.0,0,96.0,10568
98,1760.577393,144,0,-8.0,0,0,-15.0,0,90.0,10584
99,2016.468299,99,0,-18.0,0,0,-15.0,0,78.0,10880
100,-21840.146257,525,0,0.0,0,0,-20.0,0,60.0,11064
101,-1078.542328,52,0,-22.0,0,0,0.0,0,96.0,11296
102,839.594757,101,0,-16.0,0,0,-10.0,0,90.0,11392
103,-2078.840782,525,0,0.0,0,0,-15.0,0,60.0,11544
104,-773.739166,40,0,-23.0,0,0,0.0,0,60.0,11616
105,-252.350281,93,0,-17.0,0,0,-5.0,0,90.0,11808
106,344.877869,37,0,-22.0,0,0,-5.0,0,60.0,11840
107,2644.907822,30,0,-23.0,0,0,-15.0,0,36.0,12080
108,-758.424927,37,0,-20.0,0,0,0.0,0,60.0,12104
109,830.864838,101,0,-16.0,0,0,-10.0,0,96.0,12200
110,-799.977264,17,0,-26.0,0,0,0.0,0,72.0,12240
111,758.513977,88,0,-14.0,0,0,-10.0,0,96.0,12320
112,-784.966599,37,0,-21.0,0,0,0.0,0,60.0,12496
113,256.419769,44,0,-21.0,0,0,-5.0,0,60.0,12592
114,323.456314,40,0,-22.0,0,0,-5.0,0,60.0,12640
115,2023.954697,525,0,0.0,0,0,-20.0,0,0.0,12784
116,58.707291,52,0,-21.0,0,0,-5.0,0,78.0,12912
117,2382.706528,40,0,-21.0,0,0,-15.0,0,60.0,12960
118,-356.529526,118,0,-15.0,0,0,-5.0,0,90.0,13024
119,1993.072693,57,0,-21.0,0,0,-15.0,0,96.0,13048
120,1306.146225,46,0,-22.0,0,0,-10.0,0,60.0,13152
121,-865.518753,32,0,-23.0,0,0,0.0,0,72.0,13168
122,2078.924789,43,0,-21.0,0,0,-15.0,0,96.0,13392
123,254.965134,40,0,-20.0,0,0,-5.0,0,60.0,13488
124,955.943665,67,0,-19.0,0,0,-10.0,0,90.0,13560
125,-662.666809,37,0,-25.0,0,0,0.0,0,60.0,13784
126,1837.854782,82,0,-17.0,0,0,-15.0,0,96.0,13808
127,-424.458863,108,0,-14.0,0,0,-5.0,0,90.0,13824
128,-8303.310148,525,0,0.0,0,0,-15.0,0,48.0,13848
129,939.387558,65,0,-19.0,0,0,-10.0,0,90.0,13912
130,-821.963379,49,0,-23.0,0,0,0.0,0,60.0,14176
131,-16145.180447,498,0,0.0,0,0,-25.0,0,96.0,14232
132,846.853577,103,0,-17.0,0,0,-10.0,0,90.0,14384
133,-721.922897,23,0,-23.0,0,0,0.0,0,66.0,14568
134,310.586075,44,0,-23.0,0,0,-5.0,0,66.0,14584
135,1078.097214,98,0,-11.0,0,0,-10.0,0,84.0,14608
136,2173.488007,109,0,-17.0,0,0,-15.0,0,78.0,14680
137,3583.176353,525,0,0.0,0,0,-30.0,0,66.0,14768
138,-757.746506,37,0,-21.0,0,0,0.0,0,60.0,14864
139,-258.967712,129,0,-15.0,0,0,-5.0,0,78.0,14880
140,277.456863,37,0,-23.0,0,0,-5.0,0,66.0,14880
141,1911.631485,94,0,-18.0,0,0,-15.0,0,96.0,14928
142,-953.620813,52,0,-22.0,0,0,0.0,0,72.0,15024
143,-798.994308,43,0,-23.0,0,0,0.0,0,60.0,15024
144,-841.830521,43,0,-25.0,0,0,0.0,0,66.0,15112
145,2397.102707,38,0,-23.0,0,0,-15.0,0,66.0,15184
146,-837.444153,47,0,-23.0,0,0,0.0,0,66.0,15240
147,-835.308655,37,0,-22.0,0,0,0.0,0,66.0,15320
148,957.011139,61,0,-21.0,0,0,-10.0,0,96.0,15368
149,-799.38414,43,0,-22.0,0,0,0.0,0,60.0,15368
150,1367.748474,38,0,-21.0,0,0,-10.0,0,60.0,15544
151,239.883606,49,0,-22.0,0,0,-5.0,0,60.0,15576
152,-1118.974686,48,0,-23.0,0,0,0.0,0,90.0,15704
153,-747.825638,37,0,-22.0,0,0,0.0,0,60.0,15840
154,-774.67276,37,0,-22.0,0,0,0.0,0,60.0,15872
155,258.008942,40,0,-22.0,0,0,-5.0,0,60.0,16160
156,-768.553452,40,0,-23.0,0,0,0.0,0,66.0,16192
157,-604.768265,168,0,-9.0,0,0,-5.0,0,90.0,16272
158,2447.554916,45,0,-25.0,0,0,-15.0,0,60.0,16552
159,2324.743393,38,0,-20.0,0,0,-15.0,0,66.0,16576
160,445.725494,153,0,-9.0,0,0,-10.0,0,96.0,16592
161,-968.571457,27,0,-23.0,0,0,0.0,0,90.0,16808
162,-761.588638,43,0,-23.0,0,0,0.0,0,60.0,16920
163,2038.346497,113,0,-14.0,0,0,-15.0,0,84.0,17064
164,-772.679672,37,0,-23.0,0,0,0.0,0,72.0,17104
165,698.376862,104,0,-19.0,0,0,-10.0,0,96.0,17384
166,2373.533142,46,0,-25.0,0,0,-15.0,0,60.0,17432
167,769.056213,96,0,-19.0,0,0,-10.0,0,90.0,17688
168,307.423141,43,0,-22.0,0,0,-5.0,0,60.0,17728
169,1171.23678,493,0,0.0,0,0,-25.0,0,96.0,17856
170,-1129.886276,69,0,-20.0,0,0,0.0,0,84.0,17984
171,253.045212,40,0,-21.0,0,0,-5.0,0,60.0,18048
172,2080.236771,50,0,-21.0,0,0,-15.0,0,90.0,18088
173,-688.864761,37,0,-23.0,0,0,0.0,0,60.0,18152
174,2538.788361,29,0,-24.0,0,0,-15.0,0,54.0,18216
175,50.140976,49,0,-21.0,0,0,-5.0,0,84.0,18440
176,-1104.188797,59,0,-18.0,0,0,0.0,0,90.0,18560
177,1060.016251,84,0,-16.0,0,0,-10.0,0,78.0,18888
178,-784.710541,43,0,-21.0,0,0,0.0,0,60.0,18904
179,1010.22049,42,0,-23.0,0,0,-10.0,0,96.0,19240
180,351.530426,525,0,0.0,0,0,-15.0,0,66.0,19312
181,653.042801,117,0,-11.0,0,0,-10.0,0,96.0,19376
182,-187.425491,27,0,-25.0,0,0,0.0,0,12.0,19456
183,4315.179092,525,0,0.0,0,0,-35.0,0,84.0,19568
184,1419.909866,37,0,-22.0,0,0,-10.0,0,60.0,19608
185,-780.052567,43,0,-23.0,0,0,0.0,0,60.0,19720
186,1080.589798,331,0,0.0,0,0,-15.0,0,90.0,19752
187,-793.022629,40,0,-23.0,0,0,0.0,0,72.0,19776
188,-390.943985,28,0,-22.0,0,0,0.0,0,30.0,19792
189,3282.207156,525,0,0.0,0,0,-30.0,0,96.0,19904
190,-713.532532,37,0,-21.0,0,0,0.0,0,60.0,20016
191,950.959274,65,0,-18.0,0,0,-10.0,0,90.0,20272
192,-845.086472,267,0,0.0,0,0,-5.0,0,84.0,20288
193,74.687271,66,0,-18.0,0,0,-5.0,0,78.0,20432
194,1790.610967,106,0,-19.0,0,0,-15.0,0,90.0,20456
195,1932.615784,61,0,-19.0,0,0,-15.0,0,96.0,20504
196,2370.208633,43,0,-20.0,0,0,-15.0,0,60.0,20616
197,1729.983124,109,0,-18.0,0,0,-15.0,0,96.0,20664
198,1348.968765,37,0,-22.0,0,0,-10.0,0,60.0,20728
199,-1012.054382,29,0,-23.0,0,0,0.0,0,90.0,20736
200,358.257309,38,0,-22.0,0,0,-5.0,0,60.0,20968
201,1353.197968,37,0,-22.0,0,0,-10.0,0,60.0,21024
202,2396.318771,40,0,-24.0,0,0,-15.0,0,66.0,21056
203,-776.176117,43,0,-23.0,0,0,0.0,0,60.0,21312
204,211.071793,38,0,-23.0,0,0,-5.0,0,66.0,21328
205,1330.456284,51,0,-22.0,0,0,-10.0,0,60.0,21464
206,-339.058105,166,0,-8.0,0,0,-5.0,0,90.0,21616
207,-837.98584,49,0,-20.0,0,0,0.0,0,60.0,21704
208,1357.817856,37,0,-20.0,0,0,-10.0,0,66.0,21760
209,4741.300171,163,0,-6.0,0,0,-30.0,0,96.0,21920
210,60.023834,47,0,-24.0,0,0,-5.0,0,78.0,22136
211,107.309204,57,0,-23.0,0,0,-5.0,0,72.0,22160
212,-729.404831,40,0,-23.0,0,0,0.0,0,60.0,22240
213,-363.557098,20,0,-25.0,0,0,0.0,0,30.0,22400
214,-1099.535004,37,0,-24.0,0,0,0.0,0,96.0,22432
215,943.835922,61,0,-18.0,0,0,-10.0,0,90.0,22648
216,2425.680893,37,0,-21.0,0,0,-15.0,0,66.0,22696
217,-918.724152,33,0,-23.0,0,0,0.0,0,90.0,22696
218,-780.069473,37,0,-21.0,0,0,0.0,0,60.0,22944
219,1347.089096,40,0,-20.0,0,0,-10.0,0,60.0,23016
220,1257.817032,525,0,0.0,0,0,-20.0,0,90.0,23088
221,-1019.44101,40,0,-19.0,0,0,0.0,0,84.0,23264
222,2048.837494,50,0,-22.0,0,0,-15.0,0,96.0,23416
223,-345.099472,108,0,-13.0,0,0,-5.0,0,90.0,23560
224,878.842545,58,0,-21.0,0,0,-10.0,0,96.0,23728
225,-230.975601,81,0,-17.0,0,0,-5.0,0,90.0,23736
226,1840.943576,525,0,0.0,0,0,-20.0,0,12.0,23976
227,2081.53241,54,0,-20.0,0,0,-15.0,0,84.0,23992
228,1336.91127,44,0,-21.0,0,0,-10.0,0,60.0,24088
229,1029.541046,66,0,-19.0,0,0,-10.0,0,84.0,24256
230,-209.976151,67,0,-22.0,0,0,-5.0,0,96.0,24512
231,1043.291992,69,0,-20.0,0,0,-10.0,0,78.0,24544
232,2947.794406,525,0,0.0,0,0,-30.0,0,48.0,24656
233,-72.830887,61,0,-17.0,0,0,-5.0,0,84.0,24744
234,2454.734528,39,0,-23.0,0,0,-15.0,0,60.0,24968
235,-1025.531326,20,0,-25.0,0,0,0.0,0,96.0,25128
236,1982.211075,79,0,-16.0,0,0,-15.0,0,96.0,25144
237,-373.413528,106,0,-16.0,0,0,-5.0,0,96.0,25392
238,-487.914658,33,0,-22.0,0,0,0.0,0,42.0,25408
239,1014.267014,37,0,-22.0,0,0,-10.0,0,96.0,25424
240,525.875763,525,0,0.0,0,0,-15.0,0,60.0,25528
241,-1141.989975,38,0,-21.0,0,0,0.0,0,96.0,25712
242,-979.399124,51,0,-23.0,0,0,0.0,0,78.0,25800
243,-7730.598092,525,0,0.0,0,0,-25.0,0,30.0,25816
244,2368.014618,40,0,-24.0,0,0,-15.0,0,60.0,25848
245,-734.325195,43,0,-24.0,0,0,0.0,0,66.0,26056
246,-1090.181412,46,0,-23.0,0,0,0.0,0,90.0,26168
247,-175.513763,81,0,-17.0,0,0,-5.0,0,96.0,26464
248,-809.953659,49,0,-22.0,0,0,0.0,0,72.0,26560
249,-97.934753,75,0,-15.0,0,0,-5.0,0,84.0,26656
250,-837.598618,28,0,-23.0,0,0,0.0,0,72.0,26784
251,1304.424759,40,0,-21.0,0,0,-10.0,0,60.0,26784
252,-748.888901,37,0,-24.0,0,0,0.0,0,66.0,26952
253,-1045.997131,31,0,-24.0,0,0,0.0,0,90.0,27032
254,-706.786972,37,0,-22.0,0,0,0.0,0,60.0,27080
255,-715.379486,32,0,-22.0,0,0,0.0,0,66.0,27208
256,-972.924759,29,0,-25.0,0,0,0.0,0,84.0,27264
257,-696.431335,23,0,-24.0,0,0,0.0,0,60.0,27392
258,294.256226,40,0,-22.0,0,0,-5.0,0,60.0,27584
259,1798.644836,525,0,0.0,0,0,-20.0,0,36.0,27616
260,1397.106537,37,0,-21.0,0,0,-10.0,0,60.0,27688
261,-898.343887,33,0,-22.0,0,0,0.0,0,78.0,27880
262,-783.028824,42,0,-22.0,0,0,0.0,0,60.0,27920
263,2471.753952,46,0,-24.0,0,0,-15.0,0,60.0,28248
264,1403.714905,42,0,-21.0,0,0,-10.0,0,54.0,28256
265,-8545.015833,525,0,0.0,0,0,-15.0,0,60.0,28288
266,-1272.498779,76,0,-20.0,0,0,0.0,0,96.0,28296
267,-758.372101,37,0,-23.0,0,0,0.0,0,60.0,28592
268,1920.083084,62,0,-21.0,0,0,-15.0,0,96.0,28784
269,-29461.31657,525,0,0.0,0,0,-20.0,0,60.0,28944
270,657.808726,235,0,-2.0,0,0,-15.0,0,96.0,28960
271,-38.453476,35,0,-24.0,0,0,-5.0,0,96.0,29064
272,1014.020187,64,0,-19.0,0,0,-10.0,0,84.0,29104
273,1310.006363,37,0,-20.0,0,0,-10.0,0,60.0,29240
274,278.439407,38,0,-22.0,0,0,-5.0,0,66.0,29368
275,1468.319672,525,0,0.0,0,0,-20.0,0,78.0,29624
276,605.843329,484,0,0.0,0,0,-15.0,0,84.0,29720
277,986.674423,53,0,-21.0,0,0,-10.0,0,96.0,29792
278,2247.598785,80,0,-18.0,0,0,-15.0,0,60.0,29880
279,843.655945,99,0,-15.0,0,0,-10.0,0,90.0,29896
280,-707.771622,37,0,-23.0,0,0,0.0,0,66.0,30016
281,1289.039001,46,0,-21.0,0,0,-10.0,0,60.0,30160
282,-583.035568,38,0,-24.0,0,0,0.0,0,48.0,30464
283,1866.0961,130,0,-12.0,0,0,-15.0,0,78.0,30664
284,1862.112259,88,0,-17.0,0,0,-15.0,0,96.0,30720
285,1800.012375,105,0,-16.0,0,0,-15.0,0,96.0,30736
286,-758.059387,37,0,-22.0,0,0,0.0,0,60.0,30760
287,2414.105026,40,0,-22.0,0,0,-15.0,0,66.0,30984
288,-746.310883,37,0,-22.0,0,0,0.0,0,60.0,31016
289,283.179306,43,0,-21.0,0,0,-5.0,0,60.0,31104
290,-886.749481,52,0,-22.0,0,0,0.0,0,78.0,31520
291,284.089294,44,0,-22.0,0,0,-5.0,0,66.0,31872
292,-937.586884,49,0,-24.0,0,0,0.0,0,78.0,32264
293,609.914322,525,0,0.0,0,0,-30.0,0,36.0,32448
294,-18279.862266,525,0,0.0,0,0,-10.0,0,90.0,32456
295,-930.908478,31,0,-23.0,0,0,0.0,0,78.0,32512
296,-698.786011,37,0,-25.0,0,0,0.0,0,60.0,32744
297,1320.30719,37,0,-22.0,0,0,-10.0,0,60.0,32808
298,1099.179901,59,0,-20.0,0,0,-10.0,0,84.0,32928
299,1095.185441,504,0,0.0,0,0,-20.0,0,96.0,32992
300,1272.573334,39,0,-20.0,0,0,-10.0,0,78.0,33056
301,-848.975784,37,0,-21.0,0,0,0.0,0,96.0,33104
302,257.971513,296,0,0.0,0,0,-10.0,0,96.0,33352
303,1082.415482,40,0,-18.0,0,0,-10.0,0,96.0,33376
304,2372.031525,64,0,-14.0,0,0,-15.0,0,66.0,33504
305,2346.218842,78,0,-13.0,0,0,-15.0,0,96.0,33552
306,59.133423,62,0,-20.0,0,0,-5.0,0,96.0,33600
307,1782.313675,32,0,-22.0,0,0,-10.0,0,24.0,33632
308,1119.567657,41,0,-20.0,0,0,-10.0,0,84.0,33680
309,1300.636963,40,0,-20.0,0,0,-10.0,0,66.0,33824
310,1394.049362,37,0,-20.0,0,0,-10.0,0,60.0,33848
311,-943.583237,36,0,-22.0,0,0,0.0,0,96.0,33920
312,2387.350006,40,0,-20.0,0,0,-15.0,0,60.0,33920
313,-21.142136,32,0,-20.0,0,0,-5.0,0,96.0,33936
314,3354.456472,376,0,0.0,0,0,-25.0,0,96.0,34024
315,2403.696915,28,0,-21.0,0,0,-15.0,0,72.0,34048
316,1167.580116,525,0,0.0,0,0,-25.0,0,72.0,34080
317,1114.319351,40,0,-19.0,0,0,-10.0,0,96.0,34168
318,-595.035004,35,0,-20.0,0,0,0.0,0,42.0,34216
319,-521.412872,23,0,-23.0,0,0,0.0,0,54.0,34232
320,2482.565063,37,0,-20.0,0,0,-15.0,0,54.0,34320
321,1286.754745,55,0,-15.0,0,0,-10.0,0,66.0,34360
322,2446.476364,37,0,-20.0,0,0,-15.0,0,60.0,34376
323,2079.246155,58,0,-15.0,0,0,-15.0,0,96.0,34384
324,-984.611237,37,0,-21.0,0,0,0.0,0,96.0,34464
325,-603.82431,32,0,-21.0,0,0,0.0,0,60.0,34488
326,2511.350067,43,0,-21.0,0,0,-15.0,0,66.0,34560
327,-803.541458,23,0,-22.0,0,0,0.0,0,72.0,34568
328,1127.137009,37,0,-20.0,0,0,-10.0,0,96.0,34616
329,-628.63649,33,0,-24.0,0,0,0.0,0,66.0,34624
330,2352.411118,38,0,-21.0,0,0,-15.0,0,72.0,34680
331,2427.861664,40,0,-18.0,0,0,-15.0,0,66.0,34784
332,199.481979,40,0,-20.0,0,0,-5.0,0,96.0,34808
333,-732.061905,37,0,-22.0,0,0,0.0,0,66.0,34856
334,-557.487091,25,0,-23.0,0,0,0.0,0,54.0,34880
335,63.887222,41,0,-18.0,0,0,-5.0,0,96.0,34896
336,1438.44841,37,0,-19.0,0,0,-10.0,0,66.0,34920
337,-7911.970272,525,0,0.0,0,0,-20.0,0,90.0,34936
338,1344.627838,40,0,-18.0,0,0,-10.0,0,66.0,34936
339,-958.30809,27,0,-23.0,0,0,0.0,0,90.0,35000
340,-669.970413,37,0,-19.0,0,0,0.0,0,72.0,35104
341,-812.533401,43,0,-19.0,0,0,0.0,0,84.0,35200
342,2469.027222,40,0,-21.0,0,0,-15.0,0,66.0,35200
343,196.266632,40,0,-18.0,0,0,-5.0,0,96.0,35216
344,-929.11795,36,0,-20.0,0,0,0.0,0,96.0,35224
345,2295.061523,40,0,-18.0,0,0,-15.0,0,96.0,35256
346,2419.924164,37,0,-19.0,0,0,-15.0,0,66.0,35296
347,2185.36351,48,0,-16.0,0,0,-15.0,0,90.0,35304
348,2450.514893,37,0,-21.0,0,0,-15.0,0,60.0,35400
349,-981.579208,30,0,-20.0,0,0,0.0,0,96.0,35456
350,-679.187424,37,0,-22.0,0,0,0.0,0,60.0,35496
351,1380.296387,37,0,-20.0,0,0,-10.0,0,60.0,35520
352,350.796585,40,0,-19.0,0,0,-5.0,0,66.0,35520
353,-781.714401,31,0,-24.0,0,0,0.0,0,72.0,35544
354,357.603455,40,0,-19.0,0,0,-5.0,0,60.0,35576
355,165.694809,37,0,-19.0,0,0,-5.0,0,84.0,35696
356,-762.132355,28,0,-21.0,0,0,0.0,0,72.0,35744
357,1290.73053,57,0,-15.0,0,0,-10.0,0,72.0,35760
358,1156.237534,46,0,-20.0,0,0,-10.0,0,96.0,35824
359,380.821228,46,0,-19.0,0,0,-5.0,0,60.0,35864
360,356.715942,40,0,-18.0,0,0,-5.0,0,66.0,35864
361,-707.096085,37,0,-19.0,0,0,0.0,0,66.0,35872
362,1646.194519,34,0,-21.0,0,0,-10.0,0,42.0,36032
363,-1007.377014,65,0,-15.0,0,0,0.0,0,96.0,36040
364,-720.219604,37,0,-21.0,0,0,0.0,0,60.0,36040
365,-634.892685,25,0,-21.0,0,0,0.0,0,72.0,36064
366,2157.261108,38,0,-20.0,0,0,-15.0,0,96.0,36128
367,1129.057358,40,0,-20.0,0,0,-10.0,0,96.0,36184
368,2257.43573,43,0,-18.0,0,0,-15.0,0,96.0,36216
369,1928.739319,67,0,-14.0,0,0,-15.0,0,96.0,36232
370,427.403687,37,0,-20.0,0,0,-5.0,0,66.0,36336
371,392.143921,38,0,-21.0,0,0,-5.0,0,60.0,36344
372,2442.372787,40,0,-19.0,0,0,-15.0,0,60.0,36352
373,-716.559616,32,0,-20.0,0,0,0.0,0,66.0,36384
374,-720.925415,24,0,-24.0,0,0,0.0,0,72.0,36408
375,988.534882,44,0,-18.0,0,0,-10.0,0,96.0,36536
376,1374.248428,63,0,-16.0,0,0,-10.0,0,78.0,36568
377,-809.515274,43,0,-19.0,0,0,0.0,0,72.0,36576
378,-988.476486,30,0,-20.0,0,0,0.0,0,96.0,36584
379,2383.440109,32,0,-22.0,0,0,-15.0,0,72.0,36592
380,-1026.110519,27,0,-22.0,0,0,0.0,0,96.0,36624
381,-562.689651,40,0,-21.0,0,0,0.0,0,66.0,36672
382,1259.472153,50,0,-19.0,0,0,-10.0,0,84.0,36784
383,-600.143265,30,0,-22.0,0,0,0.0,0,66.0,36864
384,-749.494003,40,0,-19.0,0,0,0.0,0,90.0,36888
385,2458.360352,46,0,-19.0,0,0,-15.0,0,60.0,36904
386,1344.361374,40,0,-18.0,0,0,-10.0,0,66.0,36912
387,84.147675,44,0,-19.0,0,0,-5.0,0,90.0,36936
388,1079.206863,49,0,-19.0,0,0,-10.0,0,84.0,36968
389,1375.985046,37,0,-20.0,0,0,-10.0,0,66.0,36968
390,-631.041855,24,0,-23.0,0,0,0.0,0,66.0,37056
391,1384.259949,40,0,-19.0,0,0,-10.0,0,66.0,37104
392,-783.005966,37,0,-19.0,0,0,0.0,0,60.0,37200
393,2449.411194,37,0,-19.0,0,0,-15.0,0,66.0,37208
394,347.808517,40,0,-19.0,0,0,-5.0,0,60.0,37208
395,1436.641754,37,0,-20.0,0,0,-10.0,0,60.0,37232
396,-651.993561,26,0,-24.0,0,0,0.0,0,66.0,37264
397,-698.098267,37,0,-21.0,0,0,0.0,0,66.0,37264
398,222.684692,43,0,-20.0,0,0,-5.0,0,72.0,37312
399,-812.562851,29,0,-21.0,0,0,0.0,0,90.0,37440
400,-929.640045,22,0,-24.0,0,0,0.0,0,84.0,37440
401,2382.274994,27,0,-22.0,0,0,-15.0,0,78.0,37448
402,182.317139,45,0,-19.0,0,0,-5.0,0,78.0,37464
403,987.503571,49,0,-18.0,0,0,-10.0,0,96.0,37592
