episode,total_reward,length,ammo,ammo_delta,health,hitcount,hitcount_delta,damage_taken,damage_taken_delta,total_timesteps
496,-1152.809879,90,0,0,0,0,0,0,0,61088
497,-1385.897787,191,0,0,0,0,0,0,0,61112
498,-738.38616,29,0,0,0,0,0,0,0,61224
499,-897.65817,67,0,0,0,0,0,0,0,61440
500,-1636.014124,200,0,0,0,0,0,0,0,61688
501,-914.569199,61,0,0,0,0,0,0,0,61712
502,-1189.768973,99,0,0,0,0,0,0,0,61752
503,-994.540543,86,0,0,0,0,0,0,0,61776
504,-2216.441663,525,0,0,0,0,0,0,0,61832
505,-1139.035605,107,0,0,0,0,0,0,0,61968
506,-921.561444,22,0,0,0,0,0,0,0,62008
507,-754.757922,40,0,0,0,0,0,0,0,62032
508,-1219.087463,56,0,0,0,0,0,0,0,62224
509,-1022.768301,69,0,0,0,0,0,0,0,62304
510,-772.671353,37,0,0,0,0,0,0,0,62304
511,-857.257544,49,0,0,0,0,0,0,0,62360
512,-1075.152347,80,0,0,0,0,0,0,0,62864
513,-2350.549768,525,0,0,0,0,0,0,0,62928
514,-1392.103644,185,0,0,0,0,0,0,0,63168
515,-712.541043,37,0,0,0,0,0,0,0,63224
516,-591.95108,46,0,0,0,0,0,0,0,63232
517,-989.421414,42,0,0,0,0,0,0,0,63504
518,-970.085095,57,0,0,0,0,0,0,0,63688
519,-1582.671326,201,0,0,0,0,0,0,0,63912
520,-1727.337769,251,0,0,0,0,0,0,0,64040
521,-1215.729279,126,0,0,0,0,0,0,0,64232
522,-794.115323,37,0,0,0,0,0,0,0,64336
523,-1210.540796,108,0,0,0,0,0,0,0,64368
524,-1084.620935,103,0,0,0,0,0,0,0,64736
525,-525.484933,43,0,0,0,0,0,0,0,65080
526,-1240.501917,98,0,0,0,0,0,0,0,65152
527,-1382.335675,146,0,0,0,0,0,0,0,65504
528,-1951.360965,525,0,0,0,0,0,0,0,65640
529,-1378.880096,185,0,0,0,0,0,0,0,65712
530,-643.309772,45,0,0,0,0,0,0,0,65864
531,-1007.964066,31,0,0,0,0,0,0,0,65960
532,-972.679733,46,0,0,0,0,0,0,0,66008
533,-1960.696112,291,0,0,0,0,0,0,0,66016
534,-883.175525,50,0,0,0,0,0,0,0,66264
535,-1012.084848,38,0,0,0,0,0,0,0,66264
536,-935.573199,50,0,0,0,0,0,0,0,66408
537,-1014.57471,50,0,0,0,0,0,0,0,66416
538,-897.429678,24,0,0,0,0,0,0,0,66456
539,-2166.152127,525,0,0,0,0,0,0,0,66504
540,-554.95387,17,0,0,0,0,0,0,0,66544
541,-2485.665973,525,0,0,0,0,0,0,0,66560
542,-1204.069952,59,0,0,0,0,0,0,0,66736
543,-551.22066,45,0,0,0,0,0,0,0,66776
544,-787.137347,35,0,0,0,0,0,0,0,66784
545,-1487.278296,210,0,0,0,0,0,0,0,66832
546,-821.322101,50,0,0,0,0,0,0,0,66856
547,-581.230777,45,0,0,0,0,0,0,0,66904
548,-986.7396,49,0,0,0,0,0,0,0,66952
549,-1688.686542,236,0,0,0,0,0,0,0,66968
550,-615.852432,31,0,0,0,0,0,0,0,67080
551,-909.822562,34,0,0,0,0,0,0,0,67128
552,-874.884357,50,0,0,0,0,0,0,0,67136
553,-1016.040637,60,0,0,0,0,0,0,0,67256
554,-906.58591,50,0,0,0,0,0,0,0,67304
555,-781.661685,50,0,0,0,0,0,0,0,67368
556,-493.788022,32,0,0,0,0,0,0,0,67384
557,-1203.39877,57,0,0,0,0,0,0,0,67408
558,-634.679687,51,0,0,0,0,0,0,0,67488
559,-714.904788,45,0,0,0,0,0,0,0,67496
560,-428.886572,29,0,0,0,0,0,0,0,67536
561,-807.806665,28,0,0,0,0,0,0,0,67712
562,-943.176001,59,0,0,0,0,0,0,0,67728
563,-811.006046,50,0,0,0,0,0,0,0,67768
564,-801.781097,46,0,0,0,0,0,0,0,67776
565,-817.462085,50,0,0,0,0,0,0,0,67784
566,-747.654971,50,0,0,0,0,0,0,0,67896
567,-964.717896,46,0,0,0,0,0,0,0,67904
568,-567.42142,30,0,0,0,0,0,0,0,68008
569,-901.772327,40,0,0,0,0,0,0,0,68032
570,-850.659579,50,0,0,0,0,0,0,0,68128
571,-1003.774887,46,0,0,0,0,0,0,0,68152
572,-879.118945,50,0,0,0,0,0,0,0,68176
573,-726.494525,50,0,0,0,0,0,0,0,68296
574,-870.464801,50,0,0,0,0,0,0,0,68304
575,-1356.516168,196,0,0,0,0,0,0,0,68352
576,-691.510999,32,0,0,0,0,0,0,0,68408
577,-1169.057385,52,0,0,0,0,0,0,0,68424
578,-869.229739,50,0,0,0,0,0,0,0,68432
579,-673.29137,50,0,0,0,0,0,0,0,68528
580,-917.230664,32,0,0,0,0,0,0,0,68552
581,-873.407123,50,0,0,0,0,0,0,0,68576
582,-926.657346,32,0,0,0,0,0,0,0,68664
583,-881.730609,50,0,0,0,0,0,0,0,68704
584,-1133.844058,40,0,0,0,0,0,0,0,68744
585,-843.802164,43,0,0,0,0,0,0,0,68776
586,-1247.909854,65,0,0,0,0,0,0,0,68872
587,-1014.691983,42,0,0,0,0,0,0,0,68888
588,-960.15784,40,0,0,0,0,0,0,0,68896
589,-435.062015,30,0,0,0,0,0,0,0,68904
590,-1145.983115,54,0,0,0,0,0,0,0,68960
591,-789.36412,31,0,0,0,0,0,0,0,69024
592,-956.396542,42,0,0,0,0,0,0,0,69080
593,-833.521442,50,0,0,0,0,0,0,0,69104
594,-931.848218,27,0,0,0,0,0,0,0,69112
595,-1003.269327,33,0,0,0,0,0,0,0,69152
596,-1029.307635,40,0,0,0,0,0,0,0,69224
597,-864.04581,50,0,0,0,0,0,0,0,69272
598,-984.119943,23,0,0,0,0,0,0,0,69288
599,-616.063986,34,0,0,0,0,0,0,0,69296
600,-814.623859,45,0,0,0,0,0,0,0,69320
601,-651.680524,22,0,0,0,0,0,0,0,69328
602,-765.047824,40,0,0,0,0,0,0,0,69400
603,-481.594516,25,0,0,0,0,0,0,0,69424
604,-849.874762,24,0,0,0,0,0,0,0,69464
605,-802.162692,50,0,0,0,0,0,0,0,69512
606,-855.623679,29,0,0,0,0,0,0,0,69520
607,-583.402469,30,0,0,0,0,0,0,0,69536
608,-1072.204352,29,0,0,0,0,0,0,0,69696
609,-1011.016425,34,0,0,0,0,0,0,0,69696
610,-775.689761,50,0,0,0,0,0,0,0,69720
611,-826.127505,50,0,0,0,0,0,0,0,69728
612,-968.240311,46,0,0,0,0,0,0,0,69768
613,-1070.006702,40,0,0,0,0,0,0,0,69856
614,-1155.673068,45,0,0,0,0,0,0,0,69872
615,-842.662311,50,0,0,0,0,0,0,0,69920
616,-808.560199,50,0,0,0,0,0,0,0,70096
617,-820.165378,50,0,0,0,0,0,0,0,70096
618,-879.939258,50,0,0,0,0,0,0,0,70120
619,-797.254565,50,0,0,0,0,0,0,0,70128
620,-959.913788,51,0,0,0,0,0,0,0,70176
621,-845.441135,50,0,0,0,0,0,0,0,70256
622,-934.399814,50,0,0,0,0,0,0,0,70272
623,-784.810535,50,0,0,0,0,0,0,0,70320
624,-679.368723,38,0,0,0,0,0,0,0,70480
625,-819.768115,50,0,0,0,0,0,0,0,70496
626,-878.869128,50,0,0,0,0,0,0,0,70496
627,-811.11507,50,0,0,0,0,0,0,0,70520
628,-866.351505,50,0,0,0,0,0,0,0,70528
629,-908.749728,50,0,0,0,0,0,0,0,70656
630,-865.66788,50,0,0,0,0,0,0,0,70672
631,-875.744727,29,0,0,0,0,0,0,0,70728
632,-1028.479648,55,0,0,0,0,0,0,0,70760
633,-892.904636,50,0,0,0,0,0,0,0,70880
634,-1049.002213,46,0,0,0,0,0,0,0,70888
635,-794.19028,50,0,0,0,0,0,0,0,70896
636,-901.413943,30,0,0,0,0,0,0,0,70912
637,-863.646732,50,0,0,0,0,0,0,0,70928
638,-771.688721,31,0,0,0,0,0,0,0,71008
639,-979.576749,37,0,0,0,0,0,0,0,71024
640,-874.92038,21,0,0,0,0,0,0,0,71048
641,-822.230411,50,0,0,0,0,0,0,0,71056
642,-370.625778,41,0,0,0,0,0,0,0,71256
643,-1020.193558,46,0,0,0,0,0,0,0,71264
644,-879.847949,50,0,0,0,0,0,0,0,71288
645,-884.25802,48,0,0,0,0,0,0,0,71296
646,-908.251172,32,0,0,0,0,0,0,0,71304
647,-916.646713,51,0,0,0,0,0,0,0,71432
648,-818.214786,50,0,0,0,0,0,0,0,71456
649,-616.032938,23,0,0,0,0,0,0,0,71488
650,-1002.656586,46,0,0,0,0,0,0,0,71656
651,-833.916232,50,0,0,0,0,0,0,0,71656
652,-853.386356,50,0,0,0,0,0,0,0,71664
653,-828.256467,47,0,0,0,0,0,0,0,71672
654,-1011.709915,46,0,0,0,0,0,0,0,71800
655,-952.326938,100,0,0,0,0,0,0,0,71808
656,-773.605975,50,0,0,0,0,0,0,0,71856
657,-954.016422,50,0,0,0,0,0,0,0,71888
658,-895.512302,30,0,0,0,0,0,0,0,71896
659,-1058.249936,47,0,0,0,0,0,0,0,72032
660,-766.0289,26,0,0,0,0,0,0,0,72064
661,-866.895877,50,0,0,0,0,0,0,0,72072
662,-871.419815,56,0,0,0,0,0,0,0,72112
663,-941.733774,43,0,0,0,0,0,0,0,72144
664,-1008.396655,40,0,0,0,0,0,0,0,72216
665,-708.456021,42,0,0,0,0,0,0,0,72224
666,-426.61412,26,0,0,0,0,0,0,0,72240
667,-1142.213351,70,0,0,0,0,0,0,0,72368
668,-908.837625,38,0,0,0,0,0,0,0,72376
669,-1159.333496,46,0,0,0,0,0,0,0,72432
670,-1073.513916,46,0,0,0,0,0,0,0,72480
671,-860.757086,39,0,0,0,0,0,0,0,72528
672,-818.142368,50,0,0,0,0,0,0,0,72544
673,-1001.799927,46,0,0,0,0,0,0,0,72592
674,-882.766803,50,0,0,0,0,0,0,0,72640
675,-915.372397,24,0,0,0,0,0,0,0,72736
676,-895.006558,32,0,0,0,0,0,0,0,72736
677,-914.722015,46,0,0,0,0,0,0,0,72744
678,-921.989856,50,0,0,0,0,0,0,0,72768
679,-982.92868,46,0,0,0,0,0,0,0,72800
680,-1083.325543,37,0,0,0,0,0,0,0,72936
681,-999.610352,46,0,0,0,0,0,0,0,72960
682,-926.040936,32,0,0,0,0,0,0,0,72992
683,-785.031534,38,0,0,0,0,0,0,0,73048
684,-1246.388977,66,0,0,0,0,0,0,0,73056
685,-843.35271,50,0,0,0,0,0,0,0,73136
686,-866.953357,50,0,0,0,0,0,0,0,73168
687,-746.362384,50,0,0,0,0,0,0,0,73200
688,-862.954953,32,0,0,0,0,0,0,0,73216
689,-1057.128488,38,0,0,0,0,0,0,0,73352
690,-1023.645966,46,0,0,0,0,0,0,0,73360
691,-744.264975,29,0,0,0,0,0,0,0,73400
692,-1014.937509,43,0,0,0,0,0,0,0,73400
693,-879.30304,36,0,0,0,0,0,0,0,73424
694,-1264.056558,73,0,0,0,0,0,0,0,73520
695,-713.946115,28,0,0,0,0,0,0,0,73584
696,-865.488315,50,0,0,0,0,0,0,0,73600
697,-866.266162,50,0,0,0,0,0,0,0,73616
698,-1006.699551,47,0,0,0,0,0,0,0,73728
699,-769.80759,45,0,0,0,0,0,0,0,73760
700,-821.795871,50,0,0,0,0,0,0,0,73800
701,-725.698718,25,0,0,0,0,0,0,0,73816
702,-802.971591,50,0,0,0,0,0,0,0,73824
703,-796.730478,38,0,0,0,0,0,0,0,73904
704,-845.686557,50,0,0,0,0,0,0,0,73920
705,-1018.742624,43,0,0,0,0,0,0,0,73928
706,-326.365237,30,0,0,0,0,0,0,0,73968
707,-581.261578,27,0,0,0,0,0,0,0,74016
708,-712.961816,13,0,0,0,0,0,0,0,74032
709,-875.127414,50,0,0,0,0,0,0,0,74160
710,-733.595779,46,0,0,0,0,0,0,0,74192
711,-977.571368,50,0,0,0,0,0,0,0,74216
712,-695.067029,32,0,0,0,0,0,0,0,74224
713,-846.79274,31,0,0,0,0,0,0,0,74264
714,-825.299426,50,0,0,0,0,0,0,0,74304
715,-952.229407,34,0,0,0,0,0,0,0,74304
716,-807.480487,50,0,0,0,0,0,0,0,74320
717,-917.171307,32,0,0,0,0,0,0,0,74448
718,-792.125604,28,0,0,0,0,0,0,0,74488
719,-747.324832,50,0,0,0,0,0,0,0,74560
720,-965.458554,32,0,0,0,0,0,0,0,74560
721,-796.438129,50,0,0,0,0,0,0,0,74616
722,-1011.40188,58,0,0,0,0,0,0,0,74688
723,-799.154086,50,0,0,0,0,0,0,0,74704
724,-932.07561,50,0,0,0,0,0,0,0,74720
725,-828.753027,29,0,0,0,0,0,0,0,74792
726,-903.749591,50,0,0,0,0,0,0,0,74848
727,-898.299609,50,0,0,0,0,0,0,0,74888
728,-932.043011,32,0,0,0,0,0,0,0,74944
729,-914.675403,50,0,0,0,0,0,0,0,74960
730,-784.452045,50,0,0,0,0,0,0,0,75016
731,-656.206882,40,0,0,0,0,0,0,0,75040
732,-402.737421,23,0,0,0,0,0,0,0,75072
733,-777.910785,50,0,0,0,0,0,0,0,75104
734,-664.528842,40,0,0,0,0,0,0,0,75112
735,-1070.958597,28,0,0,0,0,0,0,0,75184
736,-817.831064,43,0,0,0,0,0,0,0,75192
737,-736.84747,32,0,0,0,0,0,0,0,75200
738,-736.106281,35,0,0,0,0,0,0,0,75320
739,-676.956775,30,0,0,0,0,0,0,0,75352
740,-1095.034799,38,0,0,0,0,0,0,0,75376
741,-515.381592,26,0,0,0,0,0,0,0,75408
742,-820.873111,50,0,0,0,0,0,0,0,75416
743,-847.09325,50,0,0,0,0,0,0,0,75504
744,-864.915009,46,0,0,0,0,0,0,0,75560
745,-952.533344,50,0,0,0,0,0,0,0,75584
746,-922.799435,32,0,0,0,0,0,0,0,75632
747,-817.786731,50,0,0,0,0,0,0,0,75720
748,-948.154575,50,0,0,0,0,0,0,0,75752
749,-679.426859,23,0,0,0,0,0,0,0,75768
750,-808.714282,50,0,0,0,0,0,0,0,75816
751,-360.335193,45,0,0,0,0,0,0,0,75864
752,-843.272745,63,0,0,0,0,0,0,0,75912
753,-796.134738,50,0,0,0,0,0,0,0,75960
754,-510.826602,20,0,0,0,0,0,0,0,75976
755,-1019.500555,54,0,0,0,0,0,0,0,76064
756,-800.414142,50,0,0,0,0,0,0,0,76120
757,-1012.121185,46,0,0,0,0,0,0,0,76136
758,-823.120074,50,0,0,0,0,0,0,0,76152
759,-988.652298,46,0,0,0,0,0,0,0,76232
760,-1005.111447,37,0,0,0,0,0,0,0,76272
761,-968.977982,46,0,0,0,0,0,0,0,76280
762,-1060.515247,35,0,0,0,0,0,0,0,76344
763,-788.43111,50,0,0,0,0,0,0,0,76360
764,-1084.059402,36,0,0,0,0,0,0,0,76408
765,-860.502356,34,0,0,0,0,0,0,0,76424
766,-879.688794,32,0,0,0,0,0,0,0,76488
767,-789.60979,50,0,0,0,0,0,0,0,76536
768,-462.565991,32,0,0,0,0,0,0,0,76536
769,-961.967175,22,0,0,0,0,0,0,0,76584
770,-790.235141,45,0,0,0,0,0,0,0,76632
771,-817.81925,49,0,0,0,0,0,0,0,76736
772,-1015.810178,32,0,0,0,0,0,0,0,76744
773,-823.317294,50,0,0,0,0,0,0,0,76760
774,-864.119708,50,0,0,0,0,0,0,0,76824
775,-910.820728,45,0,0,0,0,0,0,0,76896
776,-816.87923,50,0,0,0,0,0,0,0,76936
777,-859.109402,42,0,0,0,0,0,0,0,76968
778,-858.622501,50,0,0,0,0,0,0,0,76984
779,-987.982407,36,0,0,0,0,0,0,0,77048
780,-1014.235779,41,0,0,0,0,0,0,0,77072
781,-496.3897,24,0,0,0,0,0,0,0,77128
782,-789.798099,50,0,0,0,0,0,0,0,77136
783,-1067.104416,41,0,0,0,0,0,0,0,77152
784,-1057.055008,46,0,0,0,0,0,0,0,77336
785,-811.983279,50,0,0,0,0,0,0,0,77384
786,-819.98483,62,0,0,0,0,0,0,0,77392
787,-854.140613,30,0,0,0,0,0,0,0,77392
788,-766.12514,50,0,0,0,0,0,0,0,77448
789,-771.7979,50,0,0,0,0,0,0,0,77528
790,-977.503809,58,0,0,0,0,0,0,0,77536
791,-860.034641,50,0,0,0,0,0,0,0,77536
792,-643.629688,35,0,0,0,0,0,0,0,77672
793,-753.196252,43,0,0,0,0,0,0,0,77728
794,-837.071506,35,0,0,0,0,0,0,0,77728
795,-926.199741,50,0,0,0,0,0,0,0,77736
796,-666.408035,31,0,0,0,0,0,0,0,77776
797,-793.58504,50,0,0,0,0,0,0,0,77792
798,-726.02457,45,0,0,0,0,0,0,0,77896
799,-1100.281662,46,0,0,0,0,0,0,0,77904
800,-474.15307,23,0,0,0,0,0,0,0,78088
801,-813.153644,50,0,0,0,0,0,0,0,78128
802,-906.629291,50,0,0,0,0,0,0,0,78136
803,-1166.285211,53,0,0,0,0,0,0,0,78152
804,-931.129535,50,0,0,0,0,0,0,0,78176
805,-1107.637335,64,0,0,0,0,0,0,0,78184
806,-842.215915,50,0,0,0,0,0,0,0,78192
807,-938.717899,45,0,0,0,0,0,0,0,78256
808,-868.619974,33,0,0,0,0,0,0,0,78352
809,-1067.427884,27,0,0,0,0,0,0,0,78400
810,-738.842325,38,0,0,0,0,0,0,0,78432
811,-970.175171,46,0,0,0,0,0,0,0,78504
812,-1123.650363,50,0,0,0,0,0,0,0,78552
813,-962.783463,46,0,0,0,0,0,0,0,78560
814,-823.598743,50,0,0,0,0,0,0,0,78576
815,-879.462833,50,0,0,0,0,0,0,0,78656
816,-1066.736188,37,0,0,0,0,0,0,0,78696
817,-661.716373,25,0,0,0,0,0,0,0,78752
818,-781.310138,50,0,0,0,0,0,0,0,78752
819,-1021.517828,29,0,0,0,0,0,0,0,78792
820,-1032.342087,46,0,0,0,0,0,0,0,78800
821,-838.75481,50,0,0,0,0,0,0,0,78904
822,-1045.603796,44,0,0,0,0,0,0,0,78928
823,-806.332413,26,0,0,0,0,0,0,0,79008
824,-822.47449,50,0,0,0,0,0,0,0,79056
825,-650.449921,21,0,0,0,0,0,0,0,79072
826,-700.357724,52,0,0,0,0,0,0,0,79112
827,-989.100693,46,0,0,0,0,0,0,0,79120
828,-822.602039,50,0,0,0,0,0,0,0,79152
829,-1148.478809,50,0,0,0,0,0,0,0,79192
830,-819.740616,21,0,0,0,0,0,0,0,79280
831,-881.231738,50,0,0,0,0,0,0,0,79328
832,-920.497556,32,0,0,0,0,0,0,0,79408
833,-1111.90271,51,0,0,0,0,0,0,0,79416
834,-858.425281,50,0,0,0,0,0,0,0,79456
835,-766.564349,50,0,0,0,0,0,0,0,79472
836,-862.010104,50,0,0,0,0,0,0,0,79520
837,-916.265009,33,0,0,0,0,0,0,0,79544
838,-925.051617,32,0,0,0,0,0,0,0,79584
839,-773.886414,26,0,0,0,0,0,0,0,79624
840,-1109.617792,33,0,0,0,0,0,0,0,79672
841,-842.970184,26,0,0,0,0,0,0,0,79680
842,-1051.075281,68,0,0,0,0,0,0,0,79736
843,-318.959329,23,0,0,0,0,0,0,0,79768
844,-851.226321,45,0,0,0,0,0,0,0,79816
845,-982.988876,46,0,0,0,0,0,0,0,79912
846,-887.536136,50,0,0,0,0,0,0,0,79920
847,-1004.228589,42,0,0,0,0,0,0,0,79960
848,-1095.264536,43,0,0,0,0,0,0,0,80024
849,-841.525562,50,0,0,0,0,0,0,0,80072
850,-1020.71991,46,0,0,0,0,0,0,0,80136
851,-920.199115,50,0,0,0,0,0,0,0,80136
852,-704.87059,41,0,0,0,0,0,0,0,80144
853,-629.568018,28,0,0,0,0,0,0,0,80184
854,-520.366177,37,0,0,0,0,0,0,0,80216
855,-830.744965,46,0,0,0,0,0,0,0,80280
856,-896.22894,37,0,0,0,0,0,0,0,80368
857,-971.300217,46,0,0,0,0,0,0,0,80392
858,-1078.664603,34,0,0,0,0,0,0,0,80408
859,-536.23508,25,0,0,0,0,0,0,0,80480
860,-959.711261,50,0,0,0,0,0,0,0,80536
861,-822.502429,50,0,0,0,0,0,0,0,80544
862,-907.41781,43,0,0,0,0,0,0,0,80560
863,-786.039859,50,0,0,0,0,0,0,0,80584
864,-370.583047,28,0,0,0,0,0,0,0,80592
865,-938.368509,33,0,0,0,0,0,0,0,80656
866,-1020.383371,43,0,0,0,0,0,0,0,80752
867,-518.957639,27,0,0,0,0,0,0,0,80760
868,-727.848077,28,0,0,0,0,0,0,0,80808
869,-1091.107764,49,0,0,0,0,0,0,0,80928
870,-562.823569,24,0,0,0,0,0,0,0,80952
871,-813.379092,50,0,0,0,0,0,0,0,80960
872,-852.457217,50,0,0,0,0,0,0,0,80992
873,-915.149463,50,0,0,0,0,0,0,0,81056
874,-837.877518,46,0,0,0,0,0,0,0,81120
875,-929.150473,24,0,0,0,0,0,0,0,81120
876,-770.234674,23,0,0,0,0,0,0,0,81144
877,-849.113803,50,0,0,0,0,0,0,0,81208
878,-837.973639,99,0,0,0,0,0,0,0,81272
879,-1014.662537,46,0,0,0,0,0,0,0,81320
880,-867.302563,32,0,0,0,0,0,0,0,81376
881,-500.008685,30,0,0,0,0,0,0,0,81384
882,-550.73678,23,0,0,0,0,0,0,0,81392
883,-871.75101,50,0,0,0,0,0,0,0,81392
884,-998.687424,46,0,0,0,0,0,0,0,81424
885,-1133.515619,38,0,0,0,0,0,0,0,81424
886,-568.378751,22,0,0,0,0,0,0,0,81448
887,-229.784726,22,0,0,0,0,0,0,0,81568
888,-863.48497,46,0,0,0,0,0,0,0,81688
889,-1098.10936,46,0,0,0,0,0,0,0,81760
890,-815.017642,50,0,0,0,0,0,0,0,81776
891,-889.501132,50,0,0,0,0,0,0,0,81784
892,-867.847659,50,0,0,0,0,0,0,0,81824
893,-813.223422,50,0,0,0,0,0,0,0,81848
894,-1110.450452,62,0,0,0,0,0,0,0,81920
895,-711.856317,33,0,0,0,0,0,0,0,81952
896,-900.270984,50,0,0,0,0,0,0,0,81968
897,-820.468973,28,0,0,0,0,0,0,0,81984
898,-1109.768628,47,0,0,0,0,0,0,0,82152
899,-819.010165,50,0,0,0,0,0,0,0,82184
900,-815.373767,50,0,0,0,0,0,0,0,82224
901,-408.035297,35,0,0,0,0,0,0,0,82232
902,-785.417987,50,0,0,0,0,0,0,0,82248
903,-1050.768188,46,0,0,0,0,0,0,0,82288
904,-870.038562,50,0,0,0,0,0,0,0,82384
905,-795.5254,33,0,0,0,0,0,0,0,82448
906,-438.184085,30,0,0,0,0,0,0,0,82464
907,-934.170105,26,0,0,0,0,0,0,0,82496
908,-1048.599716,46,0,0,0,0,0,0,0,82520
909,-611.955301,73,0,0,0,0,0,0,0,82552
910,-692.452576,26,0,0,0,0,0,0,0,82592
911,-926.578354,46,0,0,0,0,0,0,0,82616
912,-784.415698,50,0,0,0,0,0,0,0,82632
913,-567.539615,30,0,0,0,0,0,0,0,82704
914,-933.044437,50,0,0,0,0,0,0,0,82848
915,-508.047293,34,0,0,0,0,0,0,0,82864
916,-361.861182,44,0,0,0,0,0,0,0,82872
917,-805.907321,50,0,0,0,0,0,0,0,82896
918,-1016.781082,46,0,0,0,0,0,0,0,82920
919,-966.236972,30,0,0,0,0,0,0,0,82944
920,-828.860104,42,0,0,0,0,0,0,0,82968
921,-810.495807,50,0,0,0,0,0,0,0,83016
922,-937.157059,36,0,0,0,0,0,0,0,83136
923,-918.993988,41,0,0,0,0,0,0,0,83224
924,-1072.811877,50,0,0,0,0,0,0,0,83264
925,-996.91795,37,0,0,0,0,0,0,0,83264
926,-961.531866,54,0,0,0,0,0,0,0,83304
927,-998.332831,49,0,0,0,0,0,0,0,83312
928,-1064.625259,46,0,0,0,0,0,0,0,83312
929,-735.784427,45,0,0,0,0,0,0,0,83496
930,-908.867102,34,0,0,0,0,0,0,0,83536
931,-636.2742,51,0,0,0,0,0,0,0,83632
932,-935.375397,46,0,0,0,0,0,0,0,83632
933,-888.004581,50,0,0,0,0,0,0,0,83704
934,-948.070285,50,0,0,0,0,0,0,0,83712
935,-954.094781,53,0,0,0,0,0,0,0,83736
936,-1019.251569,32,0,0,0,0,0,0,0,83752
937,-616.001971,25,0,0,0,0,0,0,0,83832
938,-1139.873648,54,0,0,0,0,0,0,0,83968
939,-993.314529,46,0,0,0,0,0,0,0,84000
940,-728.094467,36,0,0,0,0,0,0,0,84024
941,-520.934784,41,0,0,0,0,0,0,0,84032
942,-899.775714,50,0,0,0,0,0,0,0,84112
943,-751.405063,50,0,0,0,0,0,0,0,84152
944,-736.336487,31,0,0,0,0,0,0,0,84216
945,-832.999149,50,0,0,0,0,0,0,0,84232
946,-774.813193,29,0,0,0,0,0,0,0,84256
947,-1013.265445,50,0,0,0,0,0,0,0,84400
948,-806.958102,50,0,0,0,0,0,0,0,84432
949,-991.404846,46,0,0,0,0,0,0,0,84480
950,-905.886047,31,0,0,0,0,0,0,0,84504
951,-897.105032,39,0,0,0,0,0,0,0,84544
952,-869.232211,50,0,0,0,0,0,0,0,84616
953,-698.974112,29,0,0,0,0,0,0,0,84632
954,-1092.443469,60,0,0,0,0,0,0,0,84632
955,-937.638104,32,0,0,0,0,0,0,0,84688
956,-772.482941,31,0,0,0,0,0,0,0,84752
957,-1563.534082,219,0,0,0,0,0,0,0,84768
958,-1025.930923,46,0,0,0,0,0,0,0,84848
959,-775.144504,40,0,0,0,0,0,0,0,84864
960,-1034.738373,31,0,0,0,0,0,0,0,85016
961,-837.132983,50,0,0,0,0,0,0,0,85016
962,-718.494891,50,0,0,0,0,0,0,0,85032
963,-660.359424,45,0,0,0,0,0,0,0,85048
964,-869.387277,38,0,0,0,0,0,0,0,85056
965,-699.07879,43,0,0,0,0,0,0,0,85208
966,-765.810245,50,0,0,0,0,0,0,0,85248
967,-918.784512,32,0,0,0,0,0,0,0,85272
968,-1119.589813,36,0,0,0,0,0,0,0,85320
969,-939.830585,50,0,0,0,0,0,0,0,85416
970,-915.856631,50,0,0,0,0,0,0,0,85448
971,-779.216068,50,0,0,0,0,0,0,0,85456
972,-790.346799,27,0,0,0,0,0,0,0,85488
973,-607.699185,42,0,0,0,0,0,0,0,85544
974,-963.954587,32,0,0,0,0,0,0,0,85576
975,-677.942398,31,0,0,0,0,0,0,0,85704
976,-802.058841,50,0,0,0,0,0,0,0,85816
977,-999.035254,44,0,0,0,0,0,0,0,85840
978,-939.49744,50,0,0,0,0,0,0,0,85848
979,-632.693018,153,0,0,0,0,0,0,0,85856
980,-866.584094,45,0,0,0,0,0,0,0,85904
981,-1206.379169,85,0,0,0,0,0,0,0,85928
982,-955.127762,46,0,0,0,0,0,0,0,85944
983,-729.269946,50,0,0,0,0,0,0,0,86104
984,-900.503662,36,0,0,0,0,0,0,0,86144
985,-742.815323,26,0,0,0,0,0,0,0,86152
986,-763.578122,32,0,0,0,0,0,0,0,86160
987,-457.738593,29,0,0,0,0,0,0,0,86160
988,-1124.872928,50,0,0,0,0,0,0,0,86216
989,-920.712924,50,0,0,0,0,0,0,0,86240
990,-953.06293,50,0,0,0,0,0,0,0,86248
991,-848.752567,15,0,0,0,0,0,0,0,86280
992,-511.206403,27,0,0,0,0,0,0,0,86360
993,-1023.030774,37,0,0,0,0,0,0,0,86400
994,-807.662598,41,0,0,0,0,0,0,0,86488
995,-888.333856,38,0,0,0,0,0,0,0,86520
996,-983.403076,46,0,0,0,0,0,0,0,86520
997,-837.862842,40,0,0,0,0,0,0,0,86560
998,-890.541904,50,0,0,0,0,0,0,0,86680
999,-1202.3284,56,0,0,0,0,0,0,0,86696
1000,-387.481833,29,0,0,0,0,0,0,0,86720
1001,-887.319171,45,0,0,0,0,0,0,0,86720
1002,-924.961441,46,0,0,0,0,0,0,0,86768
1003,-823.480075,50,0,0,0,0,0,0,0,86920
1004,-946.232239,51,0,0,0,0,0,0,0,86928
1005,-823.999362,50,0,0,0,0,0,0,0,86960
1006,-832.304208,33,0,0,0,0,0,0,0,86984
