episode,total_reward,length,ammo,ammo_delta,health,hitcount,hitcount_delta,damage_taken,damage_taken_delta,total_timesteps
210,-673.682678,26,0,0,0,0,0,0,0,21296
211,-2715.473618,525,0,0,0,0,0,0,0,21336
212,-1522.546799,175,0,0,0,0,0,0,0,21376
213,-537.423386,43,0,0,0,0,0,0,0,21544
214,-814.016144,43,0,0,0,0,0,0,0,21552
215,-1016.27597,31,0,0,0,0,0,0,0,21584
216,-688.20961,40,0,0,0,0,0,0,0,21696
217,-892.030212,52,0,0,0,0,0,0,0,21712
218,-2587.547577,525,0,0,0,0,0,0,0,21800
219,-632.35318,43,0,0,0,0,0,0,0,21888
220,-390.365448,25,0,0,0,0,0,0,0,21896
221,-636.194046,43,0,0,0,0,0,0,0,21896
222,-518.797516,46,0,0,0,0,0,0,0,21952
223,-527.544769,25,0,0,0,0,0,0,0,22000
224,-773.390549,42,0,0,0,0,0,0,0,22048
225,-1025.234818,25,0,0,0,0,0,0,0,22088
226,-470.47406,25,0,0,0,0,0,0,0,22096
227,-874.30191,37,0,0,0,0,0,0,0,22192
228,-741.917313,37,0,0,0,0,0,0,0,22344
229,-988.487396,37,0,0,0,0,0,0,0,22392
230,-652.081207,51,0,0,0,0,0,0,0,22408
231,-808.031479,42,0,0,0,0,0,0,0,22424
232,-950.265808,65,0,0,0,0,0,0,0,22472
233,-1148.657715,46,0,0,0,0,0,0,0,22560
234,-754.057739,40,0,0,0,0,0,0,0,22664
235,-545.9599,40,0,0,0,0,0,0,0,22744
236,-2590.053421,525,0,0,0,0,0,0,0,22776
237,-875.070831,50,0,0,0,0,0,0,0,22808
238,-1024.793152,61,0,0,0,0,0,0,0,22960
239,-888.697388,54,0,0,0,0,0,0,0,22992
240,-823.013123,43,0,0,0,0,0,0,0,23008
241,-782.520828,39,0,0,0,0,0,0,0,23120
242,-2664.480225,525,0,0,0,0,0,0,0,23128
243,-868.191666,31,0,0,0,0,0,0,0,23208
244,-779.29039,37,0,0,0,0,0,0,0,23304
245,-835.409256,43,0,0,0,0,0,0,0,23336
246,-862.017044,76,0,0,0,0,0,0,0,23352
247,-807.414261,25,0,0,0,0,0,0,0,23408
248,-591.753265,40,0,0,0,0,0,0,0,23440
249,-817.254898,37,0,0,0,0,0,0,0,23632
250,-967.782272,71,0,0,0,0,0,0,0,23696
251,-872.584152,49,0,0,0,0,0,0,0,23696
252,-560.670853,40,0,0,0,0,0,0,0,23760
253,-1020.650452,53,0,0,0,0,0,0,0,23832
254,-790.4767,37,0,0,0,0,0,0,0,23928
255,-996.410812,31,0,0,0,0,0,0,0,23944
256,-788.141266,39,0,0,0,0,0,0,0,24008
257,-809.091019,37,0,0,0,0,0,0,0,24056
258,-828.966629,40,0,0,0,0,0,0,0,24152
259,-708.634659,49,0,0,0,0,0,0,0,24320
260,-1041.620636,39,0,0,0,0,0,0,0,24368
261,-637.304123,44,0,0,0,0,0,0,0,24720
262,-1569.571701,173,0,0,0,0,0,0,0,24736
263,-1291.038513,99,0,0,0,0,0,0,0,24736
264,-917.754517,79,0,0,0,0,0,0,0,24784
265,-1002.755524,69,0,0,0,0,0,0,0,24872
266,-608.584396,37,0,0,0,0,0,0,0,25080
267,-843.216187,43,0,0,0,0,0,0,0,25080
268,-721.804855,37,0,0,0,0,0,0,0,25168
269,-1114.796768,28,0,0,0,0,0,0,0,25304
270,-834.343933,40,0,0,0,0,0,0,0,25400
271,-901.84407,40,0,0,0,0,0,0,0,25488
272,-760.216507,37,0,0,0,0,0,0,0,25600
273,-643.770172,28,0,0,0,0,0,0,0,25712
274,-1785.272766,229,0,0,0,0,0,0,0,25840
275,-600.675522,44,0,0,0,0,0,0,0,25952
276,-2076.304672,399,0,0,0,0,0,0,0,25968
277,-533.217392,40,0,0,0,0,0,0,0,26032
278,-1394.084671,80,0,0,0,0,0,0,0,26040
279,-700.455307,37,0,0,0,0,0,0,0,26136
280,-818.72699,34,0,0,0,0,0,0,0,26224
281,-611.760849,44,0,0,0,0,0,0,0,26320
282,-951.15065,51,0,0,0,0,0,0,0,26440
283,-2297.763733,525,0,0,0,0,0,0,0,26592
284,-1099.356384,47,0,0,0,0,0,0,0,26600
285,-550.514191,38,0,0,0,0,0,0,0,26624
286,-780.223999,40,0,0,0,0,0,0,0,26760
287,-1229.341141,101,0,0,0,0,0,0,0,26848
288,-814.081543,37,0,0,0,0,0,0,0,26888
289,-766.679977,37,0,0,0,0,0,0,0,26896
290,-956.039688,49,0,0,0,0,0,0,0,27016
291,-1335.909241,116,0,0,0,0,0,0,0,27064
292,-999.986206,43,0,0,0,0,0,0,0,27192
293,-531.958481,43,0,0,0,0,0,0,0,27360
294,-838.9599,42,0,0,0,0,0,0,0,27400
295,-900.553329,89,0,0,0,0,0,0,0,27608
296,-1257.657928,95,0,0,0,0,0,0,0,27648
297,-539.273499,37,0,0,0,0,0,0,0,27656
298,-1075.851685,75,0,0,0,0,0,0,0,27792
299,-1300.008408,135,0,0,0,0,0,0,0,27840
300,-793.306946,52,0,0,0,0,0,0,0,28064
301,-1076.402954,37,0,0,0,0,0,0,0,28088
