episode,total_reward,length,ammo,ammo_delta,health,hitcount,hitcount_delta,damage_taken,damage_taken_delta,total_timesteps
507,-2214.774002,525,0,0,0,0,0,0,0,44744
508,-743.963181,36,0,0,0,0,0,0,0,44832
509,-559.163205,22,0,0,0,0,0,0,0,44848
510,-399.94393,124,0,0,0,0,0,0,0,44848
511,-1057.924396,50,0,0,0,0,0,0,0,44880
512,-855.113617,26,0,0,0,0,0,0,0,44944
513,-378.841934,26,0,0,0,0,0,0,0,45088
514,-660.579877,37,0,0,0,0,0,0,0,45144
515,-277.995456,150,0,0,0,0,0,0,0,45152
516,-817.06785,43,0,0,0,0,0,0,0,45176
517,-371.319894,38,0,0,0,0,0,0,0,45392
518,-694.748254,43,0,0,0,0,0,0,0,45488
519,-124.778058,87,0,0,0,0,0,0,0,45544
520,-183.034131,202,0,0,0,0,0,0,0,45616
521,-749.08363,57,0,0,0,0,0,0,0,45632
522,-221.554498,118,0,0,0,0,0,0,0,45688
523,-689.760516,20,0,0,0,0,0,0,0,45704
524,-683.849399,25,0,0,0,0,0,0,0,45816
525,-653.539178,33,0,0,0,0,0,0,0,45896
526,-1026.183307,30,0,0,0,0,0,0,0,46056
527,-197.872534,99,0,0,0,0,0,0,0,46184
528,-186.029953,91,0,0,0,0,0,0,0,46216
529,-393.18038,134,0,0,0,0,0,0,0,46224
530,-716.962814,26,0,0,0,0,0,0,0,46264
531,-569.289597,51,0,0,0,0,0,0,0,46304
532,-751.21434,171,0,0,0,0,0,0,0,46312
533,-710.971365,34,0,0,0,0,0,0,0,46456
534,-614.128329,40,0,0,0,0,0,0,0,46544
535,-667.691119,110,0,0,0,0,0,0,0,46568
536,-191.036816,112,0,0,0,0,0,0,0,46600
537,-909.747595,39,0,0,0,0,0,0,0,46624
538,-417.698398,40,0,0,0,0,0,0,0,46624
539,-689.440671,52,0,0,0,0,0,0,0,46632
540,-905.702768,23,0,0,0,0,0,0,0,46728
541,-390.509937,40,0,0,0,0,0,0,0,46776
542,-530.822913,29,0,0,0,0,0,0,0,46864
543,-898.420239,37,0,0,0,0,0,0,0,46920
544,-723.008362,56,0,0,0,0,0,0,0,47048
545,-331.078824,102,0,0,0,0,0,0,0,47080
546,-617.770023,40,0,0,0,0,0,0,0,47240
547,-938.820203,52,0,0,0,0,0,0,0,47280
548,-893.122272,30,0,0,0,0,0,0,0,47288
549,-364.881592,91,0,0,0,0,0,0,0,47352
550,-725.863614,37,0,0,0,0,0,0,0,47376
551,-114.186945,88,0,0,0,0,0,0,0,47480
552,-605.704935,43,0,0,0,0,0,0,0,47632
553,-539.868124,44,0,0,0,0,0,0,0,47704
554,-855.239923,43,0,0,0,0,0,0,0,47720
555,-487.148788,146,0,0,0,0,0,0,0,47736
556,39.449145,127,0,0,0,0,0,0,0,47744
557,-559.570462,37,0,0,0,0,0,0,0,47776
558,-776.580701,37,0,0,0,0,0,0,0,47928
559,-503.901135,27,0,0,0,0,0,0,0,47960
560,-520.923383,37,0,0,0,0,0,0,0,48032
561,-407.992029,43,0,0,0,0,0,0,0,48120
562,-144.117776,113,0,0,0,0,0,0,0,48144
563,-576.800897,38,0,0,0,0,0,0,0,48232
564,-481.191934,43,0,0,0,0,0,0,0,48304
565,-535.442798,40,0,0,0,0,0,0,0,48352
566,-51.866635,147,0,0,0,0,0,0,0,48456
567,-416.31633,46,0,0,0,0,0,0,0,48512
568,566.167068,111,0,0,0,0,0,0,0,48592
569,-519.789429,26,0,0,0,0,0,0,0,48800
570,-330.377002,85,0,0,0,0,0,0,0,48800
571,-464.355746,40,0,0,0,0,0,0,0,48832
572,-577.385864,81,0,0,0,0,0,0,0,48880
573,-202.885092,84,0,0,0,0,0,0,0,48976
574,-202.167191,66,0,0,0,0,0,0,0,48984
575,-600.119077,27,0,0,0,0,0,0,0,49016
576,-511.964719,27,0,0,0,0,0,0,0,49016
577,-420.37717,175,0,0,0,0,0,0,0,49120
578,-853.170007,28,0,0,0,0,0,0,0,49200
579,-718.179123,26,0,0,0,0,0,0,0,49224
580,-366.964844,56,0,0,0,0,0,0,0,49280
581,-528.489758,37,0,0,0,0,0,0,0,49280
582,-477.027676,37,0,0,0,0,0,0,0,49312
583,-403.83306,124,0,0,0,0,0,0,0,49344
584,-440.850192,70,0,0,0,0,0,0,0,49440
585,-454.074258,43,0,0,0,0,0,0,0,49464
586,-723.865414,37,0,0,0,0,0,0,0,49496
587,-736.339761,28,0,0,0,0,0,0,0,49504
588,-906.752582,30,0,0,0,0,0,0,0,49552
589,-866.900861,37,0,0,0,0,0,0,0,49576
590,-727.429623,37,0,0,0,0,0,0,0,49640
591,-576.178143,37,0,0,0,0,0,0,0,49736
592,-897.596545,30,0,0,0,0,0,0,0,49736
593,-538.566196,65,0,0,0,0,0,0,0,49744
594,-448.678302,40,0,0,0,0,0,0,0,49784
595,-622.804593,22,0,0,0,0,0,0,0,49816
596,-535.23024,36,0,0,0,0,0,0,0,49840
597,-417.036694,37,0,0,0,0,0,0,0,50040
598,-478.805936,37,0,0,0,0,0,0,0,50080
599,-865.862686,56,0,0,0,0,0,0,0,50184
600,-452.648639,40,0,0,0,0,0,0,0,50360
601,-651.084091,46,0,0,0,0,0,0,0,50448
602,-212.641,88,0,0,0,0,0,0,0,50544
603,-345.613174,46,0,0,0,0,0,0,0,50552
604,-286.366861,103,0,0,0,0,0,0,0,50560
605,-705.870099,37,0,0,0,0,0,0,0,50656
606,113.890604,109,0,0,0,0,0,0,0,50688
607,-433.681339,35,0,0,0,0,0,0,0,50728
608,-22.212897,149,0,0,0,0,0,0,0,50768
609,-719.545132,37,0,0,0,0,0,0,0,50848
610,-599.021207,37,0,0,0,0,0,0,0,50856
611,-511.29043,43,0,0,0,0,0,0,0,50888
612,-765.328607,23,0,0,0,0,0,0,0,50912
613,1074.577853,177,0,0,0,0,0,0,0,50920
614,-521.283325,31,0,0,0,0,0,0,0,50936
615,-616.705927,23,0,0,0,0,0,0,0,51040
616,-902.456039,26,0,0,0,0,0,0,0,51056
617,-938.023129,27,0,0,0,0,0,0,0,51104
618,-798.192001,31,0,0,0,0,0,0,0,51184
619,-735.78577,40,0,0,0,0,0,0,0,51232
620,-417.400726,46,0,0,0,0,0,0,0,51288
621,-787.316022,82,0,0,0,0,0,0,0,51312
622,-463.190921,40,0,0,0,0,0,0,0,51424
623,-861.232324,28,0,0,0,0,0,0,0,51456
624,-605.11485,37,0,0,0,0,0,0,0,51480
625,-726.440793,37,0,0,0,0,0,0,0,51584
626,-749.011169,26,0,0,0,0,0,0,0,51632
627,-547.49321,21,0,0,0,0,0,0,0,51800
628,-766.299588,42,0,0,0,0,0,0,0,51816
629,-692.82905,63,0,0,0,0,0,0,0,51816
630,-619.553983,37,0,0,0,0,0,0,0,52096
631,-443.548505,37,0,0,0,0,0,0,0,52112
632,-507.256158,93,0,0,0,0,0,0,0,52200
633,13.389072,147,0,0,0,0,0,0,0,52216
634,-826.048505,87,0,0,0,0,0,0,0,52280
635,817.351123,157,0,0,0,0,0,0,0,52312
636,-557.115964,67,0,0,0,0,0,0,0,52352
637,-727.00506,28,0,0,0,0,0,0,0,52440
638,-621.283163,44,0,0,0,0,0,0,0,52464
639,-503.62366,40,0,0,0,0,0,0,0,52520
640,-717.881201,44,0,0,0,0,0,0,0,52664
641,1351.273434,245,0,0,0,0,0,0,0,52728
642,-720.482657,49,0,0,0,0,0,0,0,52744
643,-693.478775,36,0,0,0,0,0,0,0,52752
644,-729.044995,37,0,0,0,0,0,0,0,52816
645,-754.132376,29,0,0,0,0,0,0,0,52960
646,-545.174576,41,0,0,0,0,0,0,0,52992
647,-478.962234,36,0,0,0,0,0,0,0,53040
648,-489.453586,40,0,0,0,0,0,0,0,53064
649,-129.754037,123,0,0,0,0,0,0,0,53080
650,-643.997086,81,0,0,0,0,0,0,0,53088
651,-594.305627,43,0,0,0,0,0,0,0,53160
652,-553.946814,29,0,0,0,0,0,0,0,53224
653,-583.869983,40,0,0,0,0,0,0,0,53280
654,-785.283368,37,0,0,0,0,0,0,0,53360
655,-549.377402,44,0,0,0,0,0,0,0,53440
656,-443.390594,36,0,0,0,0,0,0,0,53448
657,-243.47088,153,0,0,0,0,0,0,0,53504
658,-991.758228,30,0,0,0,0,0,0,0,53520
659,-655.029788,30,0,0,0,0,0,0,0,53600
660,-856.943286,55,0,0,0,0,0,0,0,53664
661,-523.169937,76,0,0,0,0,0,0,0,53688
662,-737.091562,33,0,0,0,0,0,0,0,53784
663,-251.301028,120,0,0,0,0,0,0,0,54000
664,-870.823892,43,0,0,0,0,0,0,0,54032
665,-756.454709,52,0,0,0,0,0,0,0,54080
666,-706.527991,84,0,0,0,0,0,0,0,54120
667,-547.275949,28,0,0,0,0,0,0,0,54224
668,-141.98299,90,0,0,0,0,0,0,0,54224
669,-812.042896,25,0,0,0,0,0,0,0,54232
670,-399.864194,22,0,0,0,0,0,0,0,54296
671,-571.928717,89,0,0,0,0,0,0,0,54312
672,-708.338388,113,0,0,0,0,0,0,0,54344
673,-789.415436,41,0,0,0,0,0,0,0,54408
674,-570.193219,27,0,0,0,0,0,0,0,54512
675,-328.659518,40,0,0,0,0,0,0,0,54544
676,-632.160565,37,0,0,0,0,0,0,0,54608
677,-547.163022,47,0,0,0,0,0,0,0,54720
678,-896.813812,31,0,0,0,0,0,0,0,54760
679,-748.007794,27,0,0,0,0,0,0,0,54760
680,-716.461288,66,0,0,0,0,0,0,0,54760
681,-830.028485,37,0,0,0,0,0,0,0,54904
682,-823.709592,27,0,0,0,0,0,0,0,54976
683,-954.811816,30,0,0,0,0,0,0,0,55000
684,122.125198,171,0,0,0,0,0,0,0,55152
685,-934.424261,39,0,0,0,0,0,0,0,55216
686,-665.545886,65,0,0,0,0,0,0,0,55240
687,-530.191394,40,0,0,0,0,0,0,0,55320
688,-696.635547,20,0,0,0,0,0,0,0,55376
689,5.118466,145,0,0,0,0,0,0,0,55384
690,-14.848898,79,0,0,0,0,0,0,0,55392
691,-301.05032,62,0,0,0,0,0,0,0,55472
692,-757.522253,49,0,0,0,0,0,0,0,55632
693,-635.512326,62,0,0,0,0,0,0,0,55648
694,-542.079871,44,0,0,0,0,0,0,0,55672
695,-514.004437,37,0,0,0,0,0,0,0,55680
696,-774.945404,46,0,0,0,0,0,0,0,55760
697,-78.047659,184,0,0,0,0,0,0,0,55880
698,-339.067581,26,0,0,0,0,0,0,0,55888
699,-601.753369,37,0,0,0,0,0,0,0,55968
700,-425.302188,40,0,0,0,0,0,0,0,55968
701,-746.033276,42,0,0,0,0,0,0,0,55968
702,-665.524463,30,0,0,0,0,0,0,0,56128
703,-761.709119,37,0,0,0,0,0,0,0,56176
704,-634.602557,30,0,0,0,0,0,0,0,56208
705,-656.812665,37,0,0,0,0,0,0,0,56264
706,-303.522037,100,0,0,0,0,0,0,0,56272
707,-679.567242,37,0,0,0,0,0,0,0,56424
708,65.253668,133,0,0,0,0,0,0,0,56440
709,-821.988623,54,0,0,0,0,0,0,0,56640
710,-384.948468,27,0,0,0,0,0,0,0,56640
711,-695.310034,49,0,0,0,0,0,0,0,56656
712,-641.739392,62,0,0,0,0,0,0,0,56672
713,132.923871,125,0,0,0,0,0,0,0,56760
714,-514.01871,40,0,0,0,0,0,0,0,56760
715,-337.445187,72,0,0,0,0,0,0,0,56848
716,-76.814218,113,0,0,0,0,0,0,0,56872
717,-389.768021,31,0,0,0,0,0,0,0,56888
718,-755.057632,26,0,0,0,0,0,0,0,56968
719,-799.766049,42,0,0,0,0,0,0,0,57008
720,-536.498172,45,0,0,0,0,0,0,0,57016
721,-924.705389,39,0,0,0,0,0,0,0,57072
722,-639.283286,69,0,0,0,0,0,0,0,57192
723,-929.32933,41,0,0,0,0,0,0,0,57216
724,-651.08197,46,0,0,0,0,0,0,0,57216
725,-510.276419,44,0,0,0,0,0,0,0,57224
726,-609.750015,31,0,0,0,0,0,0,0,57256
727,-445.052332,28,0,0,0,0,0,0,0,57440
728,-984.123529,28,0,0,0,0,0,0,0,57448
729,-549.388385,40,0,0,0,0,0,0,0,57512
730,-735.513196,37,0,0,0,0,0,0,0,57744
731,-215.131027,86,0,0,0,0,0,0,0,57760
732,-709.723868,34,0,0,0,0,0,0,0,57784
733,-223.42236,77,0,0,0,0,0,0,0,57832
734,-787.567923,79,0,0,0,0,0,0,0,58072
735,-387.969012,40,0,0,0,0,0,0,0,58080
736,-437.641702,43,0,0,0,0,0,0,0,58088
737,-686.775967,32,0,0,0,0,0,0,0,58088
738,-298.383664,152,0,0,0,0,0,0,0,58184
739,259.98772,122,0,0,0,0,0,0,0,58232
740,-616.87417,33,0,0,0,0,0,0,0,58352
741,-580.259424,43,0,0,0,0,0,0,0,58432
742,-930.323071,32,0,0,0,0,0,0,0,58488
743,-879.238727,30,0,0,0,0,0,0,0,58592
744,-431.442853,102,0,0,0,0,0,0,0,58600
745,-1564.420694,208,0,0,0,0,0,0,0,58680
746,-606.258945,75,0,0,0,0,0,0,0,58680
747,-846.668521,40,0,0,0,0,0,0,0,58752
748,-478.626257,34,0,0,0,0,0,0,0,58760
749,-224.602695,95,0,0,0,0,0,0,0,58832
750,-602.997006,17,0,0,0,0,0,0,0,58888
751,-825.962265,41,0,0,0,0,0,0,0,59008
752,-806.902533,44,0,0,0,0,0,0,0,59032
753,-73.218826,111,0,0,0,0,0,0,0,59072
754,-482.368488,60,0,0,0,0,0,0,0,59080
755,-764.305936,37,0,0,0,0,0,0,0,59184
756,-444.087262,27,0,0,0,0,0,0,0,59224
757,-871.042111,32,0,0,0,0,0,0,0,59288
758,55.380731,99,0,0,0,0,0,0,0,59384
759,-480.857224,41,0,0,0,0,0,0,0,59408
760,-719.639438,35,0,0,0,0,0,0,0,59504
761,-712.199664,40,0,0,0,0,0,0,0,59504
762,-559.477811,27,0,0,0,0,0,0,0,59600
763,-451.726093,40,0,0,0,0,0,0,0,59608
764,167.014975,108,0,0,0,0,0,0,0,59624
765,-784.481393,33,0,0,0,0,0,0,0,59672
766,-897.401541,29,0,0,0,0,0,0,0,59736
767,-757.803152,34,0,0,0,0,0,0,0,59896
768,-516.126932,28,0,0,0,0,0,0,0,59896
769,-602.06564,37,0,0,0,0,0,0,0,59904
770,-497.345676,40,0,0,0,0,0,0,0,59920
771,-247.608304,137,0,0,0,0,0,0,0,59928
772,-744.730042,76,0,0,0,0,0,0,0,60112
773,-528.463144,133,0,0,0,0,0,0,0,60136
774,-1004.582327,29,0,0,0,0,0,0,0,60152
775,-557.908231,37,0,0,0,0,0,0,0,60192
776,-489.178903,43,0,0,0,0,0,0,0,60240
777,-774.29328,44,0,0,0,0,0,0,0,60280
778,-642.507132,49,0,0,0,0,0,0,0,60296
779,-686.796967,21,0,0,0,0,0,0,0,60360
780,-639.219492,38,0,0,0,0,0,0,0,60440
781,-922.606628,41,0,0,0,0,0,0,0,60440
782,-963.516934,27,0,0,0,0,0,0,0,60496
783,-669.593134,43,0,0,0,0,0,0,0,60496
784,-720.637338,43,0,0,0,0,0,0,0,60640
785,-388.440063,26,0,0,0,0,0,0,0,60704
786,-619.73309,32,0,0,0,0,0,0,0,60752
787,-407.727499,39,0,0,0,0,0,0,0,60752
788,-510.234592,40,0,0,0,0,0,0,0,60760
789,-537.452386,128,0,0,0,0,0,0,0,60760
790,-556.220074,37,0,0,0,0,0,0,0,60936
791,-737.778503,26,0,0,0,0,0,0,0,60960
792,-306.52048,90,0,0,0,0,0,0,0,60960
793,-904.801819,36,0,0,0,0,0,0,0,60992
794,-949.982465,42,0,0,0,0,0,0,0,61096
795,-640.396747,35,0,0,0,0,0,0,0,61216
796,-525.066122,59,0,0,0,0,0,0,0,61232
797,-503.676578,40,0,0,0,0,0,0,0,61280
798,-471.192981,40,0,0,0,0,0,0,0,61312
799,-576.378369,37,0,0,0,0,0,0,0,61392
800,1693.532028,136,0,0,0,0,0,0,0,61448
801,-438.594629,28,0,0,0,0,0,0,0,61456
802,-862.624796,33,0,0,0,0,0,0,0,61576
803,-723.804507,50,0,0,0,0,0,0,0,61616
804,-368.6642,111,0,0,0,0,0,0,0,61640
805,-868.018985,35,0,0,0,0,0,0,0,61672
806,-271.733756,89,0,0,0,0,0,0,0,61672
807,-865.104898,28,0,0,0,0,0,0,0,61672
808,-975.592191,37,0,0,0,0,0,0,0,61752
809,-685.000101,28,0,0,0,0,0,0,0,61840
810,-620.599185,40,0,0,0,0,0,0,0,61896
811,-431.607394,30,0,0,0,0,0,0,0,61912
812,-884.310715,31,0,0,0,0,0,0,0,61920
813,-868.182492,37,0,0,0,0,0,0,0,61968
814,-665.645184,42,0,0,0,0,0,0,0,62088
815,-528.030023,38,0,0,0,0,0,0,0,62144
816,-679.643744,34,0,0,0,0,0,0,0,62168
817,-439.099002,35,0,0,0,0,0,0,0,62200
818,-548.019678,33,0,0,0,0,0,0,0,62352
819,-391.024469,68,0,0,0,0,0,0,0,62456
820,-264.361172,102,0,0,0,0,0,0,0,62456
821,-570.366516,36,0,0,0,0,0,0,0,62488
822,-599.91423,46,0,0,0,0,0,0,0,62512
823,-1275.956375,181,0,0,0,0,0,0,0,62728
824,-473.406955,40,0,0,0,0,0,0,0,62776
825,-502.719174,37,0,0,0,0,0,0,0,62784
826,-612.293683,37,0,0,0,0,0,0,0,62808
827,-561.566089,55,0,0,0,0,0,0,0,62896
828,-520.669263,32,0,0,0,0,0,0,0,62984
829,-585.415811,33,0,0,0,0,0,0,0,63040
830,-464.377512,38,0,0,0,0,0,0,0,63112
831,-695.83472,65,0,0,0,0,0,0,0,63304
832,-812.544904,37,0,0,0,0,0,0,0,63336
833,-39.321381,171,0,0,0,0,0,0,0,63336
834,-438.46051,51,0,0,0,0,0,0,0,63392
835,-697.081204,37,0,0,0,0,0,0,0,63408
836,1084.692975,145,0,0,0,0,0,0,0,63512
837,-785.956131,26,0,0,0,0,0,0,0,63512
838,-616.261121,32,0,0,0,0,0,0,0,63664
839,-523.364276,45,0,0,0,0,0,0,0,63696
840,-404.396588,37,0,0,0,0,0,0,0,63808
841,-457.12692,37,0,0,0,0,0,0,0,63808
842,-312.403906,129,0,0,0,0,0,0,0,63928
843,-513.447864,40,0,0,0,0,0,0,0,63984
844,-703.941162,31,0,0,0,0,0,0,0,64056
845,-94.99902,77,0,0,0,0,0,0,0,64312
846,-922.465134,36,0,0,0,0,0,0,0,64344
847,-46.143875,131,0,0,0,0,0,0,0,64384
848,-74.787238,84,0,0,0,0,0,0,0,64480
849,-821.18624,24,0,0,0,0,0,0,0,64536
850,-380.873755,149,0,0,0,0,0,0,0,64584
851,-742.247876,42,0,0,0,0,0,0,0,64648
852,-675.371579,37,0,0,0,0,0,0,0,64680
853,-887.545349,31,0,0,0,0,0,0,0,64728
854,-444.881052,28,0,0,0,0,0,0,0,64808
855,81.955444,111,0,0,0,0,0,0,0,64816
856,-2242.116629,342,0,0,0,0,0,0,0,64904
857,-550.268207,30,0,0,0,0,0,0,0,64920
858,-795.319342,49,0,0,0,0,0,0,0,64928
859,-853.930737,27,0,0,0,0,0,0,0,64944
860,-499.143628,37,0,0,0,0,0,0,0,64944
861,-724.099396,26,0,0,0,0,0,0,0,65016
862,-1241.290979,143,0,0,0,0,0,0,0,65128
863,-674.418668,37,0,0,0,0,0,0,0,65216
864,-485.860727,43,0,0,0,0,0,0,0,65288
865,-501.318564,59,0,0,0,0,0,0,0,65288
866,-836.733603,49,0,0,0,0,0,0,0,65296
867,-765.239597,40,0,0,0,0,0,0,0,65336
868,-651.260037,37,0,0,0,0,0,0,0,65424
869,-478.561429,27,0,0,0,0,0,0,0,65432
870,-526.199686,43,0,0,0,0,0,0,0,65640
871,-728.192313,39,0,0,0,0,0,0,0,65648
872,-537.144379,36,0,0,0,0,0,0,0,65712
873,365.430719,59,0,0,0,0,0,0,0,65760
874,-381.248376,43,0,0,0,0,0,0,0,65776
875,-236.113962,63,0,0,0,0,0,0,0,65792
876,96.472784,108,0,0,0,0,0,0,0,65792
877,1604.289926,119,0,0,0,0,0,0,0,65896
878,352.673187,36,0,0,0,0,0,0,0,65928
879,1553.427243,45,0,0,0,0,0,0,0,66008
880,1497.819788,44,0,0,0,0,0,0,0,66064
881,441.746323,41,0,0,0,0,0,0,0,66104
882,417.682135,43,0,0,0,0,0,0,0,66104
883,527.8211,44,0,0,0,0,0,0,0,66144
884,1674.525369,44,0,0,0,0,0,0,0,66144
885,417.682135,43,0,0,0,0,0,0,0,66240
886,417.682135,43,0,0,0,0,0,0,0,66272
887,-450.847482,18,0,0,0,0,0,0,0,66288
888,417.682135,43,0,0,0,0,0,0,0,66352
889,1555.462134,43,0,0,0,0,0,0,0,66408
890,363.481808,40,0,0,0,0,0,0,0,66424
891,835.907602,44,0,0,0,0,0,0,0,66456
892,495.709506,42,0,0,0,0,0,0,0,66480
893,417.682135,43,0,0,0,0,0,0,0,66584
894,417.682135,43,0,0,0,0,0,0,0,66616
895,417.682135,43,0,0,0,0,0,0,0,66632
896,303.632526,42,0,0,0,0,0,0,0,66688
897,417.682135,43,0,0,0,0,0,0,0,66752
898,417.682135,43,0,0,0,0,0,0,0,66768
899,970.774298,43,0,0,0,0,0,0,0,66800
900,417.682135,43,0,0,0,0,0,0,0,66824
901,-134.531445,27,0,0,0,0,0,0,0,66848
902,417.682135,43,0,0,0,0,0,0,0,66928
903,417.682135,43,0,0,0,0,0,0,0,66960
904,600.757361,43,0,0,0,0,0,0,0,67032
905,-413.921057,24,0,0,0,0,0,0,0,67040
906,417.682135,43,0,0,0,0,0,0,0,67096
907,1256.384485,44,0,0,0,0,0,0,0,67120
908,655.081766,44,0,0,0,0,0,0,0,67152
909,417.682135,43,0,0,0,0,0,0,0,67168
910,310.761279,42,0,0,0,0,0,0,0,67264
911,417.682135,43,0,0,0,0,0,0,0,67304
912,380.943564,38,0,0,0,0,0,0,0,67344
913,417.682135,43,0,0,0,0,0,0,0,67376
914,196.697165,38,0,0,0,0,0,0,0,67424
915,417.682135,43,0,0,0,0,0,0,0,67440
916,294.578314,43,0,0,0,0,0,0,0,67496
917,426.266071,42,0,0,0,0,0,0,0,67504
918,557.635501,42,0,0,0,0,0,0,0,67600
919,417.682135,43,0,0,0,0,0,0,0,67648
920,1566.860049,42,0,0,0,0,0,0,0,67680
921,417.682135,43,0,0,0,0,0,0,0,67720
922,304.281735,40,0,0,0,0,0,0,0,67744
923,634.031003,40,0,0,0,0,0,0,0,67760
924,435.752274,41,0,0,0,0,0,0,0,67824
925,255.029132,42,0,0,0,0,0,0,0,67840
926,788.605289,42,0,0,0,0,0,0,0,67936
927,417.682135,43,0,0,0,0,0,0,0,67992
928,417.682135,43,0,0,0,0,0,0,0,68024
929,551.33696,41,0,0,0,0,0,0,0,68048
930,136.055588,31,0,0,0,0,0,0,0,68072
931,417.682135,43,0,0,0,0,0,0,0,68088
932,245.014822,43,0,0,0,0,0,0,0,68104
933,417.682135,43,0,0,0,0,0,0,0,68184
934,365.099347,45,0,0,0,0,0,0,0,68296
935,417.682135,43,0,0,0,0,0,0,0,68336
936,417.682135,43,0,0,0,0,0,0,0,68368
937,417.682135,43,0,0,0,0,0,0,0,68392
938,417.682135,43,0,0,0,0,0,0,0,68416
939,788.326709,42,0,0,0,0,0,0,0,68424
940,417.682135,43,0,0,0,0,0,0,0,68448
941,363.955969,43,0,0,0,0,0,0,0,68528
942,1799.15293,43,0,0,0,0,0,0,0,68640
943,406.321881,45,0,0,0,0,0,0,0,68696
944,417.682135,43,0,0,0,0,0,0,0,68712
945,483.316348,37,0,0,0,0,0,0,0,68720
946,119.033969,42,0,0,0,0,0,0,0,68728
947,362.77222,42,0,0,0,0,0,0,0,68752
948,179.611771,41,0,0,0,0,0,0,0,68776
949,417.682135,43,0,0,0,0,0,0,0,68872
950,1150.062225,41,0,0,0,0,0,0,0,68968
951,394.73923,37,0,0,0,0,0,0,0,69008
952,106.636453,44,0,0,0,0,0,0,0,69048
953,248.934955,42,0,0,0,0,0,0,0,69056
954,346.219495,45,0,0,0,0,0,0,0,69088
955,1028.266592,43,0,0,0,0,0,0,0,69096
956,417.682135,43,0,0,0,0,0,0,0,69120
957,-417.211414,20,0,0,0,0,0,0,0,69128
958,1919.277914,43,0,0,0,0,0,0,0,69216
959,273.950565,42,0,0,0,0,0,0,0,69344
960,417.682135,43,0,0,0,0,0,0,0,69400
961,1552.483896,44,0,0,0,0,0,0,0,69400
962,417.682135,43,0,0,0,0,0,0,0,69432
963,417.682135,43,0,0,0,0,0,0,0,69440
964,1327.283405,42,0,0,0,0,0,0,0,69456
965,417.682135,43,0,0,0,0,0,0,0,69472
966,1446.897141,41,0,0,0,0,0,0,0,69544
967,370.582101,44,0,0,0,0,0,0,0,69696
968,272.523654,37,0,0,0,0,0,0,0,69696
969,256.370575,31,0,0,0,0,0,0,0,69704
970,417.682135,43,0,0,0,0,0,0,0,69744
971,842.072955,42,0,0,0,0,0,0,0,69768
972,417.682135,43,0,0,0,0,0,0,0,69784
973,417.682135,43,0,0,0,0,0,0,0,69816
974,439.60506,42,0,0,0,0,0,0,0,69880
975,147.641241,33,0,0,0,0,0,0,0,69968
976,417.682135,43,0,0,0,0,0,0,0,70040
977,417.682135,43,0,0,0,0,0,0,0,70040
978,93.730637,41,0,0,0,0,0,0,0,70072
979,417.682135,43,0,0,0,0,0,0,0,70112
980,274.673495,37,0,0,0,0,0,0,0,70112
981,417.682135,43,0,0,0,0,0,0,0,70128
982,323.902863,41,0,0,0,0,0,0,0,70208
983,124.60397,40,0,0,0,0,0,0,0,70288
984,-171.302634,29,0,0,0,0,0,0,0,70344
985,417.682135,43,0,0,0,0,0,0,0,70384
986,133.208655,43,0,0,0,0,0,0,0,70384
987,417.682135,43,0,0,0,0,0,0,0,70416
988,1264.631915,42,0,0,0,0,0,0,0,70448
989,417.682135,43,0,0,0,0,0,0,0,70472
990,782.340625,42,0,0,0,0,0,0,0,70544
991,238.547424,41,0,0,0,0,0,0,0,70616
992,225.826532,44,0,0,0,0,0,0,0,70696
993,417.682135,43,0,0,0,0,0,0,0,70728
994,417.682135,43,0,0,0,0,0,0,0,70728
995,417.682135,43,0,0,0,0,0,0,0,70760
996,417.682135,43,0,0,0,0,0,0,0,70792
997,417.682135,43,0,0,0,0,0,0,0,70816
998,417.682135,43,0,0,0,0,0,0,0,70888
999,417.682135,43,0,0,0,0,0,0,0,70960
1000,417.682135,43,0,0,0,0,0,0,0,71040
1001,417.682135,43,0,0,0,0,0,0,0,71072
1002,417.682135,43,0,0,0,0,0,0,0,71072
1003,417.682135,43,0,0,0,0,0,0,0,71104
1004,658.440726,43,0,0,0,0,0,0,0,71136
1005,417.682135,43,0,0,0,0,0,0,0,71160
1006,417.682135,43,0,0,0,0,0,0,0,71232
1007,417.682135,43,0,0,0,0,0,0,0,71304
1008,133.351184,42,0,0,0,0,0,0,0,71376
1009,417.682135,43,0,0,0,0,0,0,0,71416
1010,417.682135,43,0,0,0,0,0,0,0,71416
1011,92.367053,37,0,0,0,0,0,0,0,71432
1012,417.682135,43,0,0,0,0,0,0,0,71448
1013,417.682135,43,0,0,0,0,0,0,0,71504
1014,1617.408423,43,0,0,0,0,0,0,0,71576
1015,-263.190616,25,0,0,0,0,0,0,0,71616
1016,1256.128043,43,0,0,0,0,0,0,0,71648
1017,417.682135,43,0,0,0,0,0,0,0,71720
1018,417.682135,43,0,0,0,0,0,0,0,71760
1019,417.682135,43,0,0,0,0,0,0,0,71776
1020,417.682135,43,0,0,0,0,0,0,0,71792
1021,377.215973,41,0,0,0,0,0,0,0,71832
1022,417.682135,43,0,0,0,0,0,0,0,71920
1023,417.682135,43,0,0,0,0,0,0,0,71960
1024,1436.619269,43,0,0,0,0,0,0,0,71992
1025,1028.266592,43,0,0,0,0,0,0,0,72064
1026,655.681323,42,0,0,0,0,0,0,0,72096
